#The following lines beginning with # are comments. Readable columns names and datatypes are provided as informational comment lines in addition to the database column names.
#If you want to re-upload this table import it as a MAST Result with these header lines unmodified.
#Observation Type, Mission, Provenance Name, Instrument, Project, Filters, Waveband, Target Name, Target Classification, Observation ID, RA, Dec, Calibration Level, Start Time, Exposure Length, Release Date, Proposal Type, Distance (")
#@string, string, string, string, string, string, string, string, string, string, ra, dec, int, float, float, float, string, float
intentType,obs_collection,provenance_name,instrument_name,project,filters,wavelength_region,target_name,target_classification,obs_id,s_ra,s_dec,calib_level,t_min,t_exptime,t_obs_release,proposal_type,distance
calibration,HST,CALWFPC2,WFPC2,HST,F336W,Optical,VISFLAT,,u2fd6t01t,86.65748321928,0.1087806002588,2,49811.0564459838,600,49811.61040497,CAL/WFC,75.9988721947163
calibration,HST,CALWFPC2,WFPC2,HST,F555W,Optical,VISFLAT,,u2fd6t02t,86.65748321928,0.1087806002588,2,49811.0654737616,1.2,49811.61296286,CAL/WFC,75.9988721947163
calibration,HST,CALWFPC2,WFPC2,HST,F555W,Optical,VISFLAT,,u2fd6t03t,86.65748321928,0.1087806002588,2,49811.0668626505,1.2,49811.61547445,CAL/WFC,75.9988721947163
calibration,HST,CALWFPC2,WFPC2,HST,F656N,Optical,VISFLAT,,u2fd6t04t,86.65748321928,0.1087806002588,2,49811.0689459838,20,49811.61814809,CAL/WFC,75.9988721947163
calibration,HST,CALWFPC2,WFPC2,HST,F656N,Optical,VISFLAT,,u2fd6t05t,86.65748321928,0.1087806002588,2,49811.0703348727,20,49811.62096061,CAL/WFC,75.9988721947163
calibration,HST,CALWF3,WFC3/UVIS,HST,F814W,Optical,DARK,,ib918o010,86.6459289657,0.07258207181992,3,55204.4609951736,2700,55204.66490737,CAL/WFC3,76.80561245748
calibration,HST,CALWF3,WFC3/UVIS,HST,F814W,OPTICAL,BIAS,,ib918oygq,86.6459289657,0.07258207181992,2,55204.4594598032,0,55204.66081011,CAL/WFC3,76.80561245748
calibration,HST,CALSTIS,STIS/CCD,HST,MIRVIS,Optical,BIAS,,obb613010,86.66221432268,0.07242500019321,3,55137.1255641551,0,55137.25843746,CAL/STIS,81.3302185760795
calibration,HST,CALSTIS,STIS/CCD,HST,MIRVIS,Optical,BIAS,,obb613b7q,86.66221432268,0.07242500019321,2,55137.1250548958,0,55137.25776611,CAL/STIS,81.3302185760795
science,HST,HAP-SVM,WFPC2/PC,HAP,F814W,Optical,NGC2068-POS2,,hst_5355_02_wfpc2_pc_f814w_u26q02,86.65544166667,0.1094,3,49811.02797377,202,50177.6041666,HAP,83.1838606096462
science,HST,HAP-SVM,WFPC2/PC,HAP,detection,,NGC2068-POS2,,hst_5355_02_wfpc2_pc_total_u26q02,86.65544166667,0.1094,3,49811.02589044,204,50177.6076388,HAP,83.2280907763477
science,HST,HAP-SVM,WFPC2/PC,HAP,F547M,Optical,NGC2068-POS2,,hst_5355_02_wfpc2_pc_f547m_u26q02,86.65544166667,0.1094,3,49811.02589044,2,50177.6076388,HAP,83.2377587001024
calibration,HST,CALSTIS,STIS/CCD,HST,MIRVIS,Optical,DARK,,obb613020,86.6616605197,0.07261348828233,3,55137.1270919329,6000,55137.68556706,CAL/STIS,83.281559276331
calibration,HST,CALCOS,COS/FUV,HST,N/A,,DARK,,lb8s1xb4q,86.66276812564,0.07223651209725,2,55137.1154115394,1330.048,55137.25953695,CAL/COS,102.751149062354
calibration,HST,CALCOS,COS/FUV,HST,N/A,,DARK,,lb8s1ybmq,86.66110671673,0.07280197636456,2,55137.1373326736,1330.176,55137.26062493,CAL/COS,108.125910101093
science,HST,CALWFPC2,WFPC2/PC,HST,F814W,OPTICAL,NGC2068-POS2,STELLAR CLUSTER;T ASSOCIATION;,u26q0202t,86.65748144662,0.1087610385567,3,49811.0279737616,1,50177.5950231,GO,120.811089382174
science,HST,CALWFPC2,WFPC2/PC,HST,F814W,OPTICAL,NGC2068-POS2,STELLAR CLUSTER;T ASSOCIATION;,u26q0203t,86.65748144662,0.1087610385567,3,49811.0293626505,100,50177.59831011,GO,120.811089382174
science,HST,CALWFPC2,WFPC2/PC,HST,F547M,OPTICAL,NGC2068-POS2,STELLAR CLUSTER;T ASSOCIATION;,u26q0201t,86.65748144662,0.1087610385567,3,49811.0258904282,1,50177.59189808,GO,120.820174156796
science,HST,CALWFPC2,WFPC2/PC,HST,F814W,OPTICAL,NGC2068-POS2,STELLAR CLUSTER;T ASSOCIATION;,u26q0204t,86.65748321928,0.1087806002588,3,49811.0342237616,100,50177.60153926,GO,120.861437859648
science,HST,CALWFPC2,WFPC2/PC,HST,F814W,OPTICAL,NGC2068-POS2,STELLAR CLUSTER;T ASSOCIATION;,u26q0205t,86.65748321928,0.1087806002588,3,49811.0363070949,1,50177.60461798,GO,120.861437859648
science,HST,CALWFPC2,WFPC2/PC,HST,F547M,OPTICAL,NGC2068-POS2,STELLAR CLUSTER;T ASSOCIATION;,u26q0206t,86.65748321928,0.1087806002588,3,49811.0383904282,1,50177.60775454,GO,120.870507795886
calibration,HST,CALWF3,WFC3/UVIS,HST,F475X,OPTICAL,BIAS,,ib918uatq,86.66351854648,0.01925678747255,2,55207.253140544,0,55207.94944428,CAL/WFC3,122.091304112901
science,HST,CALWF3,WFC3/IR,HST,F110W,INFRARED,N741,STAR;T TAURI STAR,ia2a17010,86.64540833333,0.07241111111111,3,55204.4240934838,288,55569.67642352,GO,127.802999985398
science,HST,CALWF3,WFC3/IR,HST,F160W,INFRARED,N741,STAR;T TAURI STAR,ia2a17020,86.64540833333,0.07241111111111,3,55204.4267090625,288,55569.68631933,GO,127.802999985398
science,HST,HAP-MVM,WFC3/IR,HAP,F110W,INFRARED,N351,STAR;T TAURI STAR,hst_skycell-p1254x17y20_wfc3_ir_f110w_coarse-all,86.49653125,0.04771944444444,3,55110.95172997,842.373503999999,55569.67642352,,128.055296009136
science,HST,HAP-SVM,WFC3/IR,HAP,detection,,N741,STAR;T TAURI STAR,hst_11205_17_wfc3_ir_total_ia2a17,86.64540833333,0.07241111111111,3,55204.4240935,561.582336,55569.68631933,HAP,128.08146524698
science,HST,HAP-MVM,WFC3/IR,HAP,F160W,INFRARED,N351,STAR;T TAURI STAR,hst_skycell-p1254x17y20_wfc3_ir_f160w_all,86.49653125,0.04771944444444,3,55109.95655405,8455.115397,57424.49248841,,128.269982038437
science,HST,HAP-MVM,WFC3/IR,HAP,F160W,INFRARED,N351,STAR;YSO,hst_skycell-p1344x17y03_wfc3_ir_f160w_all,86.49653125,0.04771944444444,3,55109.95655405,8652.036297,57424.49248841,,128.270273490587
science,HST,HAP-MVM,WFC3/IR,HAP,F160W,INFRARED,N351,STAR;T TAURI STAR,hst_skycell-p1254x17y20_wfc3_ir_f160w_coarse-all,86.49653125,0.04771944444444,3,55109.95655405,8455.115397,57424.49248841,,128.292206100248
science,HST,HAP-SVM,WFC3/IR,HAP,F110W,INFRARED,N741,STAR;T TAURI STAR,hst_11205_17_wfc3_ir_f110w_ia2a17,86.64540833333,0.07241111111111,3,55204.4240935,280.791168,55569.67642352,HAP,128.292354094414
science,HST,HAP-SVM,WFC3/IR,HAP,F160W,INFRARED,N741,STAR;T TAURI STAR,hst_11205_17_wfc3_ir_f160w_ia2a17,86.64540833333,0.07241111111111,3,55204.42670905,280.791168,55569.68631933,HAP,128.292354094414
science,HST,HAP-MVM,WFC3/IR,HAP,F110W,INFRARED,N351,STAR;T TAURI STAR,hst_skycell-p1254x17y20_wfc3_ir_f110w_all,86.49653125,0.04771944444444,3,55110.95172997,842.373503999999,55569.67642352,,128.320981116792
science,HST,HAP-MVM,WFC3/IR,HAP,F110W,INFRARED,N351,STAR;YSO,hst_skycell-p1344x17y03_wfc3_ir_f110w_all,86.49653125,0.04771944444444,3,55110.04578997,1039.294404,55569.67642352,,128.321218351415
science,HST,HAP-MVM,WFC3/IR,HAP,F160W,INFRARED,N351,STAR;YSO,hst_skycell-p1344x17y03_wfc3_ir_f160w_coarse-all,86.49653125,0.04771944444444,3,55109.95655405,8652.036297,57424.49248841,,128.396551143132
science,HST,HAP-MVM,WFC3/IR,HAP,F110W,INFRARED,N351,STAR;YSO,hst_skycell-p1344x17y03_wfc3_ir_f110w_coarse-all,86.49653125,0.04771944444444,3,55110.04578997,1039.294404,55569.67642352,,128.396551143533
science,HST,CALWF3,WFC3/IR,HST,F160W,INFRARED,CLASSII-FM727B,STAR;YSO,ickw08010,86.63790416667,0.10645,3,57059.3905483449,248.463516,57424.49248841,GO,144.736200334679
science,HST,CALWF3,WFC3/IR,HST,G141,INFRARED,CLASSII-FM727B,STAR;YSO,ickw08020,86.63790416667,0.10645,3,57059.3923194444,2398.464844,57424.49266202,GO,144.736200334679
science,HST,CALWF3,WFC3/IR,HST,F160W,INFRARED,HOPS-325,STAR;YSO,ib0l9v010,86.66045708333,0.01569166666667,3,55207.0919383102,2496.170045,55572.99729154,GO,146.254609862985
science,HST,HAP-SVM,WFC3/IR,HAP,G141,INFRARED,CLASSII-FM727B,,hst_13763_08_wfc3_ir_g141_ickw08z2,86.63790416667,0.10645,2,57059.40870834,1199.232422,57424.49266202,HAP,146.904431947518
science,HST,HAP-SVM,WFC3/IR,HAP,F160W,INFRARED,CLASSII-FM727B,STAR;YSO,hst_13763_08_wfc3_ir_f160w_ickw08,86.63790416667,0.10645,3,57059.39054834,248.463516,57424.49248841,HAP,146.971757902633
science,HST,HAP-SVM,WFC3/IR,HAP,detection,,CLASSII-FM727B,STAR;YSO,hst_13763_08_wfc3_ir_total_ickw08,86.63790416667,0.10645,3,57059.39054834,248.463516,57424.49248841,HAP,147.053254325717
science,HST,HAP-SVM,WFC3/IR,HAP,F160W,INFRARED,HOPS-325,STAR;YSO,hst_11548_9v_wfc3_ir_f160w_ib0l9v,86.66045708333,0.01569166666667,3,55207.09193831,2496.170045,55572.99729154,HAP,148.3207355699
science,HST,HAP-SVM,WFC3/IR,HAP,detection,,HOPS-325,STAR;YSO,hst_11548_9v_wfc3_ir_total_ib0l9v,86.66045708333,0.01569166666667,3,55207.09193831,2496.170045,55572.99729154,HAP,148.3207355699
science,HST,HAP-SVM,WFC3/IR,HAP,G141,INFRARED,CLASSII-FM727B,,hst_13763_08_wfc3_ir_g141_ickw08yz,86.63790416667,0.10645,2,57059.39231945,1199.232422,57424.49266202,HAP,148.916638807975
calibration,HST,CALWF3,WFC3/UVIS,HST,F814W,Optical,BIAS,,ib911h010,86.70719712637,0.009888632731619,3,55110.1219688657,0,55110.21144674,CAL/WFC3,154.881853236204
calibration,HST,CALWF3,WFC3/UVIS,HST,F814W,OPTICAL,DARK,,ib911hlqq,86.70719712637,0.009888632731619,2,55110.1249742708,900,55110.40247681,CAL/WFC3,154.881853236204
science,HST,CALWF3,WFC3/IR,HST,F110W,INFRARED,ORIBSMM39C,STAR;YSO,ia2a11010,86.70953541667,0.009375,3,55110.0457899653,196.9209,55475.21245374,GO,174.949326066618
science,HST,CALWF3,WFC3/IR,HST,F160W,INFRARED,ORIBSMM39C,STAR;YSO,ia2a11020,86.70953541667,0.009375,3,55110.0467158912,196.9209,55475.21234958,GO,174.949326066618
science,HST,CALWF3,WFC3/IR,HST,F164N,INFRARED,ORIBSMM39C,STAR;YSO,ia2a11030,86.70953541667,0.009375,3,55110.0476188657,396.924988,55475.21976857,GO,174.949326066618
science,HST,HAP-MVM,WFC3/IR,HAP,F110W,INFRARED,N1211,STAR;YSO,hst_skycell-p1254x16y20_wfc3_ir_f110w_all,86.8077,0.004738888888889,3,55110.04578997,543.159552,55607.34768516,,175.502875260343
science,HST,HAP-MVM,WFC3/IR,HAP,F110W,INFRARED,N1211,STAR;YSO,hst_skycell-p1344x16y03_wfc3_ir_f110w_all,86.8077,0.004738888888889,3,55110.04578997,543.159552,55607.34768516,,175.565568565529
science,HST,HAP-MVM,WFC3/IR,HAP,F110W,INFRARED,N1211,STAR;YSO,hst_skycell-p1254x16y20_wfc3_ir_f110w_coarse-all,86.8077,0.004738888888889,3,55110.04578997,543.159552,55607.34768516,,175.721253848764
science,HST,HAP-MVM,WFC3/IR,HAP,F110W,INFRARED,N1211,STAR;YSO,hst_skycell-p1344x16y03_wfc3_ir_f110w_coarse-all,86.8077,0.004738888888889,3,55110.04578997,543.159552,55607.34768516,,175.723842658591
science,HST,HAP-SVM,WFC3/IR,HAP,F110W,INFRARED,ORIBSMM39C,STAR;YSO,hst_11205_11_wfc3_ir_f110w_ia2a11,86.70953541667,0.009375,3,55110.04578997,196.9209,55475.21245374,HAP,175.749937809974
science,HST,HAP-SVM,WFC3/IR,HAP,F160W,INFRARED,ORIBSMM39C,STAR;YSO,hst_11205_11_wfc3_ir_f160w_ia2a11,86.70953541667,0.009375,3,55110.0467159,196.9209,55475.21234958,HAP,175.932123877914
science,HST,HAP-MVM,WFC3/IR,HAP,F164N,INFRARED,ORIBSMM39C,STAR;YSO,hst_skycell-p1254x16y20_wfc3_ir_f164n_all,86.70953541667,0.009375,3,55110.04761886,396.924988,55475.21976857,,175.940116980291
science,HST,HAP-MVM,WFC3/IR,HAP,F160W,INFRARED,N1211,STAR;YSO,hst_skycell-p1344x16y03_wfc3_ir_f160w_all,86.8077,0.004738888888889,3,55110.0467159,3039.329597,55607.34871526,,175.942826133844
science,HST,HAP-MVM,WFC3/IR,HAP,F160W,INFRARED,N1211,STAR;YSO,hst_skycell-p1254x16y20_wfc3_ir_f160w_all,86.8077,0.004738888888889,3,55110.0467159,3039.329597,55607.34871526,,175.956362576786
science,HST,HAP-MVM,WFC3/IR,HAP,F164N,INFRARED,ORIBSMM39C,STAR;YSO,hst_skycell-p1344x16y03_wfc3_ir_f164n_all,86.70953541667,0.009375,3,55110.04761886,396.924988,55475.21976857,,175.963103038054
science,HST,HAP-MVM,WFC3/IR,HAP,F164N,INFRARED,ORIBSMM39C,STAR;YSO,hst_skycell-p1344x16y03_wfc3_ir_f164n_coarse-all,86.70953541667,0.009375,3,55110.04761886,396.924988,55475.21976857,,176.052347193825
science,HST,HAP-SVM,WFC3/IR,HAP,detection,,ORIBSMM39C,STAR;YSO,hst_11205_11_wfc3_ir_total_ia2a11,86.70953541667,0.009375,3,55110.04578997,790.766788,55475.21976857,HAP,176.088709085581
science,HST,HAP-MVM,WFC3/IR,HAP,F164N,INFRARED,ORIBSMM39C,STAR;YSO,hst_skycell-p1254x16y20_wfc3_ir_f164n_coarse-all,86.70953541667,0.009375,3,55110.04761886,396.924988,55475.21976857,,176.09827422834
science,HST,HAP-MVM,WFC3/IR,HAP,F160W,INFRARED,N1211,STAR;YSO,hst_skycell-p1254x16y20_wfc3_ir_f160w_coarse-all,86.8077,0.004738888888889,3,55110.0467159,3039.329597,55607.34871526,,176.098274228847
science,HST,HAP-MVM,WFC3/IR,HAP,F160W,INFRARED,N1211,STAR;YSO,hst_skycell-p1344x16y03_wfc3_ir_f160w_coarse-all,86.8077,0.004738888888889,3,55110.0467159,3039.329597,55607.34871526,,176.10110582172
science,HST,HAP-SVM,WFC3/IR,HAP,F164N,INFRARED,ORIBSMM39C,STAR;YSO,hst_11205_11_wfc3_ir_f164n_ia2a11,86.70953541667,0.009375,3,55110.04761886,396.924988,55475.21976857,HAP,176.153562131821
science,HST,CALWF3,WFC3/IR,HST,F160W,INFRARED,HOPS-322,STAR;YSO,ib0la9010,86.69372,0.004480555555556,3,55117.8717158912,2496.170045,55483.06439815,GO,177.266137489585
science,HST,HAP-MVM,WFC3/IR,HAP,F160W,INFRARED,N1211,STAR;YSO,hst_skycell-p1254x16y19_wfc3_ir_f160w_all,86.8077,0.004738888888889,3,55110.0467159,3039.329597,55607.34871526,,178.804590739845
science,HST,HAP-MVM,WFC3/IR,HAP,F160W,INFRARED,N1211,STAR;YSO,hst_skycell-p1254x16y19_wfc3_ir_f160w_coarse-all,86.8077,0.004738888888889,3,55110.0467159,3039.329597,55607.34871526,,178.884309832746
science,HST,HAP-SVM,WFC3/IR,HAP,F160W,INFRARED,HOPS-322,STAR;YSO,hst_11548_a9_wfc3_ir_f160w_ib0la9,86.69372,0.004480555555556,3,55117.8717159,2496.170045,55483.06439815,HAP,178.95252659226
science,HST,HAP-SVM,WFC3/IR,HAP,detection,,HOPS-322,STAR;YSO,hst_11548_a9_wfc3_ir_total_ib0la9,86.69372,0.004480555555556,3,55117.8717159,2496.170045,55483.06439815,HAP,179.129298758238
science,HST,HAP-MVM,WFC3/IR,HAP,F160W,INFRARED,ORIBSMM39C,STAR;YSO,hst_skycell-p1254x17y19_wfc3_ir_f160w_all,86.70953541667,0.009375,3,55109.95655405,12578.529792,58002.22260414,,182.656822828693
science,HST,HAP-MVM,WFC3/IR,HAP,F160W,INFRARED,ORIBSMM39C,STAR;YSO,hst_skycell-p1254x17y19_wfc3_ir_f160w_coarse-all,86.70953541667,0.009375,3,55109.95655405,12578.529792,58002.22260414,,182.79060916873
science,HST,CALNIC,NICMOS/NIC1,HST,F110W,Infrared,N998,STAR;T TAURI STAR,na2a19010,86.74276154378,0.09392748452521,3,54703.21350694,274.649,55068.91844891,GO,183.894722224261
science,HST,CALNIC,NICMOS/NIC1,HST,F160W,Infrared,N998,STAR;T TAURI STAR,na2a19020,86.74275904561,0.09392699163871,3,54703.2144986921,274.909,55069.50873839,GO,183.894722224261
science,HST,HAP-MVM,WFC3/IR,HAP,F110W,INFRARED,N1211,STAR;YSO,hst_skycell-p1254x16y19_wfc3_ir_f110w_all,86.8077,0.004738888888889,3,55110.04578997,543.159552,55607.34768516,,184.575971626128
science,HST,HAP-MVM,WFC3/IR,HAP,F110W,INFRARED,N1211,STAR;YSO,hst_skycell-p1254x16y19_wfc3_ir_f110w_coarse-all,86.8077,0.004738888888889,3,55110.04578997,543.159552,55607.34768516,,184.59853271471
