#The following lines beginning with # are comments. Readable columns names and datatypes are provided as informational comment lines in addition to the database column names.
#If you want to re-upload this table import it as a MAST Result with these header lines unmodified.
#Observation Type, Mission, Provenance Name, Instrument, Project, Filters, Waveband, Target Name, Target Classification, Observation ID, RA, Dec, Calibration Level, Start Time, Exposure Length, Release Date, Proposal Type, Distance (")
#@string, string, string, string, string, string, string, string, string, string, ra, dec, int, float, float, float, string, float
intentType,obs_collection,provenance_name,instrument_name,project,filters,wavelength_region,target_name,target_classification,obs_id,s_ra,s_dec,calib_level,t_min,t_exptime,t_obs_release,proposal_type,distance
science,HST,HAP-SVM,WFC3/UVIS,HAP,F814W,OPTICAL,NGC-1068,GALAXY;SEYFERT;SPIRAL,hst_17165_01_wfc3_uvis_f814w_ieyq01,40.66987916667,-0.01328888888889,3,60297.63388684,2356,60480.92424757,HAP,0
science,HST,HAP-SVM,WFC3/UVIS,HAP,detection,,NGC-1068,GALAXY;SEYFERT;SPIRAL,hst_17165_01_wfc3_uvis_total_ieyq01,40.66987916667,-0.01328888888889,3,60297.56782165,4720,60480.92575217,HAP,0
science,HST,HAP-SVM,WFC3/UVIS,HAP,F555W,OPTICAL,NGC-1068,GALAXY;SEYFERT;SPIRAL,hst_17165_02_wfc3_uvis_f555w_ieyq02,40.66987916667,-0.01328888888889,3,60363.16623819,2364,60545.99071751,HAP,0
science,HST,HAP-SVM,WFC3/UVIS,HAP,detection,,NGC-1068,GALAXY;SEYFERT;SPIRAL,hst_17165_02_wfc3_uvis_total_ieyq02,40.66987916667,-0.01328888888889,3,60363.16623819,2364,60545.99071751,HAP,0
science,HST,HAP-SVM,WFC3/UVIS,HAP,F555W,OPTICAL,NGC-1068,GALAXY;SEYFERT;SPIRAL,hst_17165_03_wfc3_uvis_f555w_ieyq03,40.66987916667,-0.01328888888889,3,60314.31598165,2364,60496.56351837,HAP,0
science,HST,HAP-SVM,WFC3/UVIS,HAP,F814W,OPTICAL,NGC-1068,GALAXY;SEYFERT;SPIRAL,hst_17165_03_wfc3_uvis_f814w_ieyq03,40.66987916667,-0.01328888888889,3,60314.38201165,2356,60496.56704854,HAP,0
science,HST,HAP-SVM,WFC3/UVIS,HAP,detection,,NGC-1068,GALAXY;SEYFERT;SPIRAL,hst_17165_03_wfc3_uvis_total_ieyq03,40.66987916667,-0.01328888888889,3,60314.31598165,4720,60496.56704854,HAP,0
science,HST,HAP-SVM,WFC3/UVIS,HAP,F555W,OPTICAL,NGC-1068,GALAXY;SEYFERT;SPIRAL,hst_17165_04_wfc3_uvis_f555w_ieyq04,40.66987916667,-0.01328888888889,3,60319.12946641,2364,60501.42865738,HAP,0
science,HST,HAP-SVM,WFC3/UVIS,HAP,detection,,NGC-1068,GALAXY;SEYFERT;SPIRAL,hst_17165_04_wfc3_uvis_total_ieyq04,40.66987916667,-0.01328888888889,3,60319.12946641,2364,60501.42865738,HAP,0
science,HST,HAP-SVM,WFC3/UVIS,HAP,F555W,OPTICAL,NGC-1068,GALAXY;SEYFERT;SPIRAL,hst_17165_05_wfc3_uvis_f555w_ieyq05,40.66987916667,-0.01328888888889,3,60323.34991789,2364,60505.52611106,HAP,0
science,HST,HAP-SVM,WFC3/UVIS,HAP,detection,,NGC-1068,GALAXY;SEYFERT;SPIRAL,hst_17165_05_wfc3_uvis_total_ieyq05,40.66987916667,-0.01328888888889,3,60323.34991789,2364,60505.52611106,HAP,0
science,HST,HAP-SVM,WFC3/UVIS,HAP,F555W,OPTICAL,NGC-1068,GALAXY;SEYFERT;SPIRAL,hst_17165_06_wfc3_uvis_f555w_ieyq06,40.66987916667,-0.01328888888889,3,60365.2749767,2364,60547.6189698,HAP,0
science,HST,HAP-SVM,WFC3/UVIS,HAP,detection,,NGC-1068,GALAXY;SEYFERT;SPIRAL,hst_17165_06_wfc3_uvis_total_ieyq06,40.66987916667,-0.01328888888889,3,60365.2749767,2364,60547.6189698,HAP,0
science,HST,HAP-SVM,WFC3/UVIS,HAP,F555W,OPTICAL,NGC-1068,GALAXY;SEYFERT;SPIRAL,hst_17165_07_wfc3_uvis_f555w_ieyq07,40.66987916667,-0.01328888888889,3,60328.29519567,2364,60511.04599533,HAP,0
science,HST,HAP-SVM,WFC3/UVIS,HAP,F814W,OPTICAL,NGC-1068,GALAXY;SEYFERT;SPIRAL,hst_17165_07_wfc3_uvis_f814w_ieyq07,40.66987916667,-0.01328888888889,3,60328.36123715,2356,60511.04751155,HAP,0
science,HST,HAP-SVM,WFC3/UVIS,HAP,detection,,NGC-1068,GALAXY;SEYFERT;SPIRAL,hst_17165_07_wfc3_uvis_total_ieyq07,40.66987916667,-0.01328888888889,3,60328.29519567,4720,60511.04751155,HAP,0
science,HST,HAP-SVM,WFC3/UVIS,HAP,F555W,OPTICAL,NGC-1068,GALAXY;SEYFERT;SPIRAL,hst_17165_08_wfc3_uvis_f555w_ieyq08,40.66987916667,-0.01328888888889,3,60330.33895715,2364,60513.00765037,HAP,0
science,HST,HAP-SVM,WFC3/UVIS,HAP,detection,,NGC-1068,GALAXY;SEYFERT;SPIRAL,hst_17165_08_wfc3_uvis_total_ieyq08,40.66987916667,-0.01328888888889,3,60330.33895715,2364,60513.00765037,HAP,0
science,HST,HAP-SVM,WFC3/UVIS,HAP,F555W,OPTICAL,NGC-1068,GALAXY;SEYFERT;SPIRAL,hst_17165_09_wfc3_uvis_f555w_ieyq09,40.66987916667,-0.01328888888889,3,60368.17473374,2364,60550.7717939,HAP,0
science,HST,HAP-SVM,WFC3/UVIS,HAP,detection,,NGC-1068,GALAXY;SEYFERT;SPIRAL,hst_17165_09_wfc3_uvis_total_ieyq09,40.66987916667,-0.01328888888889,3,60368.17473374,2364,60550.7717939,HAP,0
science,HST,HAP-SVM,WFC3/UVIS,HAP,F555W,OPTICAL,NGC-1068,GALAXY;SEYFERT;SPIRAL,hst_17165_10_wfc3_uvis_f555w_ieyq10,40.66987916667,-0.01328888888889,3,60342.46783456,2364,60525.03600687,HAP,0
science,HST,HAP-SVM,WFC3/UVIS,HAP,F814W,OPTICAL,NGC-1068,GALAXY;SEYFERT;SPIRAL,hst_17165_10_wfc3_uvis_f814w_ieyq10,40.66987916667,-0.01328888888889,3,60342.53386456,2356,60525.04002311,HAP,0
science,HST,HAP-SVM,WFC3/UVIS,HAP,detection,,NGC-1068,GALAXY;SEYFERT;SPIRAL,hst_17165_10_wfc3_uvis_total_ieyq10,40.66987916667,-0.01328888888889,3,60342.46783456,4720,60525.04002311,HAP,0
science,HST,HAP-SVM,WFC3/UVIS,HAP,F555W,OPTICAL,NGC-1068,GALAXY;SEYFERT;SPIRAL,hst_17165_11_wfc3_uvis_f555w_ieyq11,40.66987916667,-0.01328888888889,3,60350.11547448,2364,60532.958912,HAP,0
science,HST,HAP-SVM,WFC3/UVIS,HAP,detection,,NGC-1068,GALAXY;SEYFERT;SPIRAL,hst_17165_11_wfc3_uvis_total_ieyq11,40.66987916667,-0.01328888888889,3,60350.11547448,2364,60532.958912,HAP,0
science,HST,HAP-SVM,WFC3/UVIS,HAP,F555W,OPTICAL,NGC-1068,GALAXY;SEYFERT;SPIRAL,hst_17165_12_wfc3_uvis_f555w_ieyq12,40.66987916667,-0.01328888888889,3,60357.16913189,2364,60539.78962959,HAP,0
science,HST,HAP-SVM,WFC3/UVIS,HAP,F814W,OPTICAL,NGC-1068,GALAXY;SEYFERT;SPIRAL,hst_17165_12_wfc3_uvis_f814w_ieyq12,40.66987916667,-0.01328888888889,3,60357.23515041,2356,60539.79549759,HAP,0
science,HST,HAP-SVM,WFC3/UVIS,HAP,detection,,NGC-1068,GALAXY;SEYFERT;SPIRAL,hst_17165_12_wfc3_uvis_total_ieyq12,40.66987916667,-0.01328888888889,3,60357.16913189,4720,60539.79549759,HAP,0
science,HST,HAP-SVM,WFC3/UVIS,HAP,F275W,OPTICAL,NGC1068,GALAXY;DISK;SPIRAL;STAR FORMING REGION,hst_17502_01_wfc3_uvis_f275w_ifab01,40.66962,-0.01328888888889,3,60569.73526292,2075,60570.09101849,HAP,0
science,HST,HAP-SVM,WFC3/UVIS,HAP,F336W,OPTICAL,NGC1068,GALAXY;DISK;SPIRAL;STAR FORMING REGION,hst_17502_01_wfc3_uvis_f336w_ifab01,40.66962,-0.01328888888889,3,60569.729337,1000,60570.0801273,HAP,0
science,HST,HAP-SVM,WFC3/UVIS,HAP,F438W,OPTICAL,NGC1068,GALAXY;DISK;SPIRAL;STAR FORMING REGION,hst_17502_01_wfc3_uvis_f438w_ifab01,40.66962,-0.01328888888889,3,60569.72342255,1050,60570.08138888,HAP,0
science,HST,HAP-SVM,WFC3/UVIS,HAP,F555W,OPTICAL,NGC1068,GALAXY;DISK;SPIRAL;STAR FORMING REGION,hst_17502_01_wfc3_uvis_f555w_ifab01,40.66962,-0.01328888888889,3,60569.74561033,625,60570.07598375,HAP,0
science,HST,HAP-SVM,WFC3/UVIS,HAP,F814W,OPTICAL,NGC1068,GALAXY;DISK;SPIRAL;STAR FORMING REGION,hst_17502_01_wfc3_uvis_f814w_ifab01,40.66962,-0.01328888888889,3,60569.719117,749,60570.01831012,HAP,0
science,HST,HAP-SVM,WFC3/UVIS,HAP,detection,,NGC1068,GALAXY;DISK;SPIRAL;STAR FORMING REGION,hst_17502_01_wfc3_uvis_total_ifab01,40.66962,-0.01328888888889,3,60569.719117,5499,60570.09101849,HAP,0
science,HST,HAP-SVM,WFC3/UVIS,HAP,F657N,OPTICAL,NGC1068,GALAXY;DISK;SPIRAL;STAR FORMING REGION,hst_17502_38_wfc3_uvis_f657n_ifab38,40.66962,-0.01328888888889,3,60564.84959144,2020,60565.57281237,HAP,0
science,HST,HAP-SVM,WFC3/UVIS,HAP,detection,,NGC1068,GALAXY;DISK;SPIRAL;STAR FORMING REGION,hst_17502_38_wfc3_uvis_total_ifab38,40.66962,-0.01328888888889,3,60564.84959144,2020,60565.57281237,HAP,0
science,HST,HAP-SVM,WFPC2/PC,HAP,F606W,Optical,NGC1068,,hst_5479_3m_wfpc2_pc_f606w_u2e63m,40.66978103171,-0.01327840223894,3,49689.56616959,500,50055.6298611,HAP,0
science,HST,HAP-SVM,WFPC2/PC,HAP,detection,,NGC1068,,hst_5479_3m_wfpc2_pc_total_u2e63m,40.66978103171,-0.01327840223894,3,49689.56616959,500,50055.6298611,HAP,0
science,HST,HAP-SVM,WFPC2/PC,HAP,F218W,UV,NGC1068,,hst_5754_01_wfpc2_pc_f218w_u2m301,40.66954583333,-0.01347777777778,3,49734.47172549,2400,50100.567361,HAP,0
science,HST,HAP-SVM,WFPC2/PC,HAP,F336W,Optical,NGC1068,,hst_5754_01_wfpc2_pc_f336w_u2m301,40.66954583333,-0.01347777777778,3,49734.42172549,900,50099.9451388,HAP,0
science,HST,HAP-SVM,WFPC2/PC,HAP,F343N,Optical,NGC1068,,hst_5754_01_wfpc2_pc_f343n_u2m301,40.66954583333,-0.01347777777778,3,49734.35436438,1800,50100.0104166,HAP,0
science,HST,HAP-SVM,WFPC2/PC,HAP,F375N,Optical,NGC1068,,hst_5754_01_wfpc2_pc_f375n_u2m301,40.66954583333,-0.01347777777778,3,49734.28630882,1800,50100.0069444,HAP,0
science,HST,HAP-SVM,WFPC2/PC,HAP,F502N,Optical,NGC1068,,hst_5754_01_wfpc2_pc_f502n_u2m301,40.66954583333,-0.01347777777778,3,49734.21825327,900,50099.9333332,HAP,0
science,HST,HAP-SVM,WFPC2/PC,HAP,F547M,Optical,NGC1068,,hst_5754_01_wfpc2_pc_f547m_u2m301,40.66954583333,-0.01347777777778,3,49734.20922404,440,50099.9270832,HAP,0
science,HST,HAP-SVM,WFPC2/PC,HAP,F658N,Optical,NGC1068,,hst_5754_01_wfpc2_pc_f658n_u2m301,40.66954583333,-0.01347777777778,3,49734.27103105,900,50100.0013888,HAP,0
science,HST,HAP-SVM,WFPC2/PC,HAP,F791W,Optical,NGC1068,,hst_5754_01_wfpc2_pc_f791w_u2m301,40.66954583333,-0.01347777777778,3,49734.53908516,440,50100.573611,HAP,0
science,HST,HAP-SVM,WFPC2/PC,HAP,detection,,NGC1068,,hst_5754_01_wfpc2_pc_total_u2m301,40.66954583333,-0.01347777777778,3,49734.20922404,9580,50100.573611,HAP,0
science,HST,HAP-SVM,WFPC2/PC,HAP,F160BW,UV,NGC1068-NUC,,hst_5942_01_wfpc2_pc_f160bw_u30301,40.66916666667,-0.01333333333333,3,50041.57728082,2400,50407.923611,HAP,0
science,HST,HAP-SVM,WFPC2/PC,HAP,F487N,Optical,NGC1068-NUC,,hst_5942_01_wfpc2_pc_f487n_u30301,40.66916666667,-0.01333333333333,3,50041.6425586,3400,50407.9590277,HAP,0
science,HST,HAP-SVM,WFPC2/PC,HAP,F673N,Optical,NGC1068-NUC,,hst_5942_01_wfpc2_pc_f673n_u30301,40.66916666667,-0.01333333333333,3,50041.72450305,1800,50408.1069445,HAP,0
science,HST,HAP-SVM,WFPC2/PC,HAP,detection,,NGC1068-NUC,,hst_5942_01_wfpc2_pc_total_u30301,40.66916666667,-0.01333333333333,3,50041.57728082,7600,50408.1069445,HAP,0
science,HST,HAP-SVM,WFPC2/PC,HAP,F606W,Optical,NGC1068,,hst_8597_88_wfpc2_pc_f606w_u67n88,40.669625,-0.01328055555556,3,52090.06406086,560,52090.6576388,HAP,0
science,HST,HAP-SVM,WFPC2/PC,HAP,detection,,NGC1068,,hst_8597_88_wfpc2_pc_total_u67n88,40.669625,-0.01328055555556,3,52090.06406086,560,52090.6576388,HAP,0
science,HST,HAP-SVM,ACS/WFC,HAP,F550M,OPTICAL,NGC1068-OFF,GALAXY;SEYFERT;SPIRAL,hst_9503_01_acs_wfc_f550m_j8dm01,40.71020833333,-0.02798888888889,3,52647.7779628,300.7955,52831.26701382,HAP,0
science,HST,HAP-SVM,ACS,HAP,,,NGC1068-NUC,,hst_9503_01_acs_wfc_f550m_j8dm01e9,40.67845833333,-0.01875833333333,2,52647.76386576,0.7955,52831.20446762,HAP,0
science,HST,HAP-SVM,ACS,HAP,,,NGC1068-NUC,,hst_9503_01_acs_wfc_f550m_j8dm01ea,40.67845833333,-0.01875833333333,2,52647.7666665,150,52831.20446762,HAP,0
science,HST,HAP-SVM,ACS,HAP,,,NGC1068-NUC,,hst_9503_01_acs_wfc_f550m_j8dm01ed,40.67845833333,-0.01875833333333,2,52647.77518502,0.7955,52831.20446762,HAP,0
science,HST,HAP-SVM,ACS,HAP,,,NGC1068-NUC,,hst_9503_01_acs_wfc_f550m_j8dm01ej,40.67845833333,-0.01875833333333,2,52647.7870602,0.7955,52831.20446762,HAP,0
science,HST,HAP-SVM,ACS/WFC,HAP,detection,,NGC1068-OFF,GALAXY;SEYFERT;SPIRAL,hst_9503_01_acs_wfc_total_j8dm01,40.71020833333,-0.02798888888889,3,52647.7779628,300.7955,52831.26701382,HAP,0
science,HST,HAP-SVM,ACS/WFC,HAP,F658N,OPTICAL,NGC1068,GALAXY;SPIRAL;NUCLEUS,hst_9788_02_acs_wfc_f658n_j8mx02,40.669625,-0.01328055555556,3,52938.9680267,700,52939.20674768,HAP,0
science,HST,HAP-SVM,ACS/WFC,HAP,F814W,OPTICAL,NGC1068,GALAXY;SPIRAL;NUCLEUS,hst_9788_02_acs_wfc_f814w_j8mx02,40.669625,-0.01328055555556,3,52938.964543,120,52939.19940966,HAP,0
science,HST,HAP-SVM,ACS/WFC,HAP,detection,,NGC1068,GALAXY;SPIRAL;NUCLEUS,hst_9788_02_acs_wfc_total_j8mx02,40.669625,-0.01328055555556,3,52938.9680267,820,52939.20674768,HAP,0
science,HST,HASP,STIS,HASP,G140L;G230L;G430L;G750L,UV;OPTICAL;INFRARED,NGC1068-OFFSET,,hst_hasp_7573_stis_ngc1068-offset_o4wk,40.669541666,-0.0134333333334567,2,51040.8165509259,8456,51406.0416667,HASP,0
science,HST,HASP,STIS,HASP,G430L;G430M;G750M,UV;OPTICAL,NGC1068-HOTSPOT,,hst_hasp_8185_stis_ngc1068-hotspot_o5lj,40.669629166,-0.0132805560001219,2,51557.1102546296,7526,54104.3381945,HASP,0
science,HST,HAP-MVM,ACS/WFC,HAP,F550M,OPTICAL,NGC1068-OFF,GALAXY;SEYFERT;SPIRAL,hst_skycell-p1242x08y19_acs_wfc_f550m_all,40.71020833333,-0.02798888888889,3,52647.7779628,300.7955,52831.26701382,,0
science,HST,HAP-MVM,ACS/WFC,HAP,F658N,OPTICAL,NGC1068,GALAXY;SPIRAL;NUCLEUS,hst_skycell-p1242x08y19_acs_wfc_f658n_all,40.669625,-0.01328055555556,3,52938.9680267,700,52939.20674768,,0
science,HST,HAP-MVM,WFC3/UVIS,HAP,F275W,OPTICAL,NGC1068,GALAXY;DISK;SPIRAL;STAR FORMING REGION,hst_skycell-p1242x08y19_wfc3_uvis_f275w_all,40.66962,-0.01328888888889,3,60569.73526292,2075,60570.09101849,,0
science,HST,HAP-MVM,WFC3/UVIS,HAP,F336W,OPTICAL,NGC1068,GALAXY;DISK;SPIRAL;STAR FORMING REGION,hst_skycell-p1242x08y19_wfc3_uvis_f336w_all,40.66962,-0.01328888888889,3,60569.729337,1000,60570.0801273,,0
science,HST,HAP-MVM,WFC3/UVIS,HAP,F438W,OPTICAL,NGC1068,GALAXY;DISK;SPIRAL;STAR FORMING REGION,hst_skycell-p1242x08y19_wfc3_uvis_f438w_all,40.66962,-0.01328888888889,3,60569.72342255,1050,60570.08138888,,0
science,HST,HAP-MVM,WFC3/UVIS,HAP,F555W,OPTICAL,NGC1068,GALAXY;DISK;SPIRAL;STAR FORMING REGION,hst_skycell-p1242x08y19_wfc3_uvis_f555w_all,40.66962,-0.01328888888889,3,60569.74561033,625,59185.16609951,,0
science,HST,HAP-MVM,WFC3/UVIS,HAP,F657N,OPTICAL,NGC1068,GALAXY;DISK;SPIRAL;STAR FORMING REGION,hst_skycell-p1242x08y19_wfc3_uvis_f657n_all,40.66962,-0.01328888888889,3,60564.84959144,2020,60565.57281237,,0
science,HST,HAP-MVM,WFC3/UVIS,HAP,F814W,OPTICAL,NGC1068,GALAXY;DISK;SPIRAL;STAR FORMING REGION,hst_skycell-p1242x08y19_wfc3_uvis_f814w_all,40.66962,-0.01328888888889,3,60569.719117,749,59185.16738424,,0
science,HST,HAP-MVM,ACS/WFC,HAP,F550M,OPTICAL,NGC1068-OFF,GALAXY;SEYFERT;SPIRAL,hst_skycell-p1332x08y03_acs_wfc_f550m_all,40.71020833333,-0.02798888888889,3,52647.7779628,300.7955,52831.26701382,,0
science,HST,HAP-MVM,ACS/WFC,HAP,F658N,OPTICAL,NGC1068,GALAXY;SPIRAL;NUCLEUS,hst_skycell-p1332x08y03_acs_wfc_f658n_all,40.669625,-0.01328055555556,3,52938.9680267,700,52939.20674768,,0
science,HST,HAP-MVM,ACS/WFC,HAP,F814W,OPTICAL,NGC1068,GALAXY;SPIRAL;NUCLEUS,hst_skycell-p1332x08y03_acs_wfc_f814w_all,40.669625,-0.01328055555556,3,52938.964543,120,52939.19940966,,0
science,HST,HAP-MVM,WFC3/UVIS,HAP,F275W,OPTICAL,NGC1068,GALAXY;DISK;SPIRAL;STAR FORMING REGION,hst_skycell-p1332x08y03_wfc3_uvis_f275w_all,40.66962,-0.01328888888889,3,60569.73526292,2075,60570.09101849,,0
science,HST,HAP-MVM,WFC3/UVIS,HAP,F336W,OPTICAL,NGC1068,GALAXY;DISK;SPIRAL;STAR FORMING REGION,hst_skycell-p1332x08y03_wfc3_uvis_f336w_all,40.66962,-0.01328888888889,3,60569.729337,1000,60570.0801273,,0
science,HST,HAP-MVM,WFC3/UVIS,HAP,F438W,OPTICAL,NGC1068,GALAXY;DISK;SPIRAL;STAR FORMING REGION,hst_skycell-p1332x08y03_wfc3_uvis_f438w_all,40.66962,-0.01328888888889,3,60569.72342255,1050,60570.08138888,,0
science,HST,HAP-MVM,WFC3/UVIS,HAP,F555W,OPTICAL,NGC1068,GALAXY;DISK;SPIRAL;STAR FORMING REGION,hst_skycell-p1332x08y03_wfc3_uvis_f555w_all,40.66962,-0.01328888888889,3,60569.74561033,625,59185.16609951,,0
science,HST,HAP-MVM,WFC3/UVIS,HAP,F657N,OPTICAL,NGC1068,GALAXY;DISK;SPIRAL;STAR FORMING REGION,hst_skycell-p1332x08y03_wfc3_uvis_f657n_all,40.66962,-0.01328888888889,3,60564.84959144,2020,60565.57281237,,0
science,HST,HAP-MVM,WFC3/UVIS,HAP,F814W,OPTICAL,NGC1068,GALAXY;DISK;SPIRAL;STAR FORMING REGION,hst_skycell-p1332x08y03_wfc3_uvis_f814w_all,40.66962,-0.01328888888889,3,60569.719117,749,59185.16738424,,0
science,HST,CALWF3,WFC3/UVIS,HST,F555W,Optical,SN2018IVC,EXT-STAR;SUPERNOVA;SUPERNOVA TYPE IA,idm104010,40.67204166667,-0.00880833333332,3,58665.1342691319,840,58665.21436343,GO,0
science,HST,CALWF3,WFC3/UVIS,HST,F814W,Optical,SN2018IVC,EXT-STAR;SUPERNOVA;SUPERNOVA TYPE IA,idm104020,40.67204166667,-0.00880833333332,3,58665.1508550579,840,58665.21417825,GO,0
science,HST,CALWF3,WFC3/UVIS,HST,F814W,Optical,SN2018IVC,STAR;SUPERNOVA,ieb329010,40.67204166667,-0.00880833333332,3,59185.028221794,780,59185.16738424,SNAP,0
science,HST,CALWF3,WFC3/UVIS,HST,F555W,Optical,SN2018IVC,STAR;SUPERNOVA,ieb329020,40.67204166667,-0.00880833333332,3,59185.0343910532,1065,59185.16609951,SNAP,0
science,HST,CALWF3,WFC3/UVIS,HST,F814W,OPTICAL,NGC1068,GALAXY;DISK;SPIRAL;STAR FORMING REGION,ifab01030,40.66962,-0.01328888888889,3,60569.7191170139,749,60570.01831012,GO,0
science,HST,CALWF3,WFC3/UVIS,HST,F438W,OPTICAL,NGC1068,GALAXY;DISK;SPIRAL;STAR FORMING REGION,ifab01040,40.66962,-0.01328888888889,3,60569.7234225347,1050,60570.08138888,GO,0
science,HST,CALWF3,WFC3/UVIS,HST,F336W,OPTICAL,NGC1068,GALAXY;DISK;SPIRAL;STAR FORMING REGION,ifab01050,40.66962,-0.01328888888889,3,60569.7293370023,1000,60570.0801273,GO,0
science,HST,CALWF3,WFC3/UVIS,HST,F275W,OPTICAL,NGC1068,GALAXY;DISK;SPIRAL;STAR FORMING REGION,ifab01060,40.66962,-0.01328888888889,3,60569.7352629282,2075,60570.09101849,GO,0
science,HST,CALWF3,WFC3/UVIS,HST,F555W,OPTICAL,NGC1068,GALAXY;DISK;SPIRAL;STAR FORMING REGION,ifab01070,40.66962,-0.01328888888889,3,60569.7456103356,625,60570.07598375,GO,0
science,HST,CALWF3,WFC3/UVIS,HST,F657N,OPTICAL,NGC1068,GALAXY;DISK;SPIRAL;STAR FORMING REGION,ifab38020,40.66962,-0.01328888888889,3,60564.8495914352,2020,60565.57281237,GO,0
science,HST,CALACS,ACS/WFC,HST,F550M;CLEAR2L,Optical,NGC1068-NUC,GALAXY;SEYFERT;SPIRAL,j8dm01e9q,40.67845833333,-0.01875833333333,3,52647.7638657755,0.7955,52831.20446762,GO,0
science,HST,CALACS,ACS/WFC,HST,F550M;CLEAR2L,Optical,NGC1068-NUC,GALAXY;SEYFERT;SPIRAL,j8dm01eaq,40.67845833333,-0.01875833333333,3,52647.7666665162,150,52831.20446762,GO,0
science,HST,CALACS,ACS/WFC,HST,F550M;CLEAR2L,Optical,NGC1068-NUC,GALAXY;SEYFERT;SPIRAL,j8dm01edq,40.67847922515,-0.01882898034954,3,52647.7751850347,0.7955,52831.20446762,GO,0
science,HST,CALACS,ACS/WFC,HST,F550M,OPTICAL,NGC1068-NUC,GALAXY;SEYFERT;SPIRAL,j8dm01eeq,40.67847922515,-0.01882898034954,3,52647.7779628125,300,52831.20446762,GO,0
science,HST,CALACS,ACS/WFC,HST,F550M;CLEAR2L,Optical,NGC1068-NUC,GALAXY;SEYFERT;SPIRAL,j8dm01ejq,40.67842764286,-0.01882491772298,3,52647.7870601852,0.7955,52831.20446762,GO,0
science,HST,CALACS,ACS/WFC,HST,F658N,OPTICAL,NGC1068,GALAXY;SPIRAL;NUCLEUS,j8mx02010,40.669625,-0.01328055555556,3,52938.9680267014,700,52939.20674768,SNAP,0
science,HST,CALNIC,NICMOS/NIC2,HST,POL0L,Infrared,NGC1068,GALAXY;SEYFERT;STARBURST;SPIRAL,n4as01030,40.67022774269,-0.01439444966463,3,50732.50061343,288,51097.78826384,GTO/NIC,0
science,HST,CALNIC,NICMOS/NIC2,HST,POL120L,Infrared,NGC1068,GALAXY;SEYFERT;STARBURST;SPIRAL,n4as01040,40.67022774269,-0.01439444966463,3,50732.5020426736,288,51097.78681707,GTO/NIC,0
