#The following lines beginning with # are comments. Readable columns names and datatypes are provided as informational comment lines in addition to the database column names.
#If you want to re-upload this table import it as a MAST Result with these header lines unmodified.
#Observation Type, Mission, Provenance Name, Instrument, Project, Filters, Waveband, Target Name, Target Classification, Observation ID, RA, Dec, Calibration Level, Start Time, Exposure Length, Release Date, Proposal Type, Distance (")
#@string, string, string, string, string, string, string, string, string, string, ra, dec, int, float, float, float, string, float
intentType,obs_collection,provenance_name,instrument_name,project,filters,wavelength_region,target_name,target_classification,obs_id,s_ra,s_dec,calib_level,t_min,t_exptime,t_obs_release,proposal_type,distance
science,HST,HAP-SVM,ACS/WFC,HAP,detection,,M82-POS2,GALAXY;SEYFERT,hst_10776_22_acs_wfc_total_j9l022,148.9254333333,69.69828333333,3,53821.78494083,2065,54100.0006944,HAP,0
science,HST,HAP-SVM,ACS/WFC,HAP,F435W,OPTICAL,M82-POS2,GALAXY;SEYFERT,hst_10776_23_acs_wfc_f435w_j9l023,148.9254333333,69.69828333333,3,53821.85542713,450,54100.0006944,HAP,0
science,HST,HAP-SVM,ACS/WFC,HAP,F555W,OPTICAL,M82-POS2,GALAXY;SEYFERT,hst_10776_23_acs_wfc_f555w_j9l023,148.9254333333,69.69828333333,3,53821.86276491,340,54100.0006944,HAP,0
science,HST,HAP-SVM,ACS/WFC,HAP,F658N,OPTICAL,M82-POS2,GALAXY;SEYFERT,hst_10776_23_acs_wfc_f658n_j9l023,148.9254333333,69.69828333333,3,53821.86856342,1100,54100.0006944,HAP,0
science,HST,HAP-SVM,ACS/WFC,HAP,F814W,OPTICAL,M82-POS2,GALAXY;SEYFERT,hst_10776_23_acs_wfc_f814w_j9l023,148.9254333333,69.69828333333,3,53821.8515612,175,54100.0006944,HAP,0
science,HST,HAP-SVM,ACS/WFC,HAP,detection,,M82-POS2,GALAXY;SEYFERT,hst_10776_23_acs_wfc_total_j9l023,148.9254333333,69.69828333333,3,53821.8515612,2065,54100.0006944,HAP,0
science,HST,HAP-SVM,ACS/WFC,HAP,F435W,OPTICAL,M82-POS2,GALAXY;SEYFERT,hst_10776_24_acs_wfc_f435w_j9l024,148.9254333333,69.69828333333,3,53821.92202416,450,54100.0006944,HAP,0
science,HST,HAP-SVM,ACS/WFC,HAP,F555W,OPTICAL,M82-POS2,GALAXY;SEYFERT,hst_10776_24_acs_wfc_f555w_j9l024,148.9254333333,69.69828333333,3,53821.92936231,340,54100.0006944,HAP,0
science,HST,HAP-SVM,ACS/WFC,HAP,F658N,OPTICAL,M82-POS2,GALAXY;SEYFERT,hst_10776_24_acs_wfc_f658n_j9l024,148.9254333333,69.69828333333,3,53821.93516083,1100,54100.0006944,HAP,0
science,HST,HAP-SVM,ACS/WFC,HAP,F814W,OPTICAL,M82-POS2,GALAXY;SEYFERT,hst_10776_24_acs_wfc_f814w_j9l024,148.9254333333,69.69828333333,3,53821.91815861,175,54100.0006944,HAP,0
science,HST,HAP-SVM,ACS/WFC,HAP,detection,,M82-POS2,GALAXY;SEYFERT,hst_10776_24_acs_wfc_total_j9l024,148.9254333333,69.69828333333,3,53821.91815861,2065,54100.0006944,HAP,0
science,HST,HAP-SVM,WFC3/IR,HAP,F110W,INFRARED,MESSIER-082-IR-NUC,GALAXY;STARBURST,hst_11360_81_wfc3_ir_f110w_ib6w81,148.9654166667,69.67916666667,3,55152.21056496,1835.001111,55152.81078697,HAP,0
science,HST,HAP-SVM,WFC3/IR,HAP,F160W,INFRARED,MESSIER-082-IR-NUC,GALAXY;STARBURST,hst_11360_81_wfc3_ir_f160w_ib6w81,148.9654166667,69.67916666667,3,55152.21947718,1842.462396,55152.81706011,HAP,0
science,HST,HAP-SVM,WFC3/IR,HAP,detection,,MESSIER-082-IR-NUC,GALAXY;STARBURST,hst_11360_81_wfc3_ir_total_ib6w81,148.9654166667,69.67916666667,3,55152.21056496,3677.463507,55152.81706011,HAP,0
science,HST,HAP-SVM,WFC3/UVIS,HAP,F225W,UV,MESSIER-082,GALAXY;STARBURST,hst_11360_81_wfc3_uvis_f225w_ib6w81,148.9725,69.67388888889,3,55152.26849405,1070,55152.80333325,HAP,0
science,HST,HAP-SVM,WFC3/UVIS,HAP,F336W,OPTICAL,MESSIER-082,GALAXY;STARBURST,hst_11360_81_wfc3_uvis_f336w_ib6w81,148.9725,69.67388888889,3,55152.26041516,1050,55152.48431715,HAP,0
science,HST,HAP-SVM,WFC3/UVIS,HAP,F547M,OPTICAL,MESSIER-082,GALAXY;STARBURST,hst_11360_81_wfc3_uvis_f547m_ib6w81,148.9725,69.67388888889,3,55152.32423479,360,55152.48319445,HAP,0
science,HST,HAP-SVM,WFC3/UVIS,HAP,detection,,MESSIER-082,GALAXY;STARBURST,hst_11360_81_wfc3_uvis_total_ib6w81,148.9725,69.67388888889,3,55152.26041516,2480,55152.80333325,HAP,0
science,HST,HAP-SVM,WFC3/IR,HAP,F128N,INFRARED,MESSIER-082-IR-NUC,GALAXY;STARBURST,hst_11360_82_wfc3_ir_f128n_ib6w82,148.9654166667,69.67916666667,3,55152.82054829,1197.693786,55153.22697917,HAP,0
science,HST,HAP-SVM,WFC3/IR,HAP,F164N,INFRARED,MESSIER-082-IR-NUC,GALAXY;STARBURST,hst_11360_82_wfc3_ir_f164n_ib6w82,148.9654166667,69.67916666667,3,55152.84956459,2397.697266,55153.22646991,HAP,0
science,HST,HAP-SVM,WFC3/IR,HAP,detection,,MESSIER-082-IR-NUC,GALAXY;STARBURST,hst_11360_82_wfc3_ir_total_ib6w82,148.9654166667,69.67916666667,3,55152.82054829,3595.391052,55153.22697917,HAP,0
science,HST,HAP-SVM,WFC3/UVIS,HAP,F487N,OPTICAL,MESSIER-082,GALAXY;STARBURST,hst_11360_82_wfc3_uvis_f487n_ib6w82,148.9725,69.67388888889,3,55152.80919998,2455,55153.21813661,HAP,0
science,HST,HAP-SVM,WFC3/UVIS,HAP,F502N,OPTICAL,MESSIER-082,GALAXY;STARBURST,hst_11360_82_wfc3_uvis_f502n_ib6w82,148.9725,69.67388888889,3,55152.79836665,2465,55153.22090284,HAP,0
science,HST,HAP-SVM,WFC3/UVIS,HAP,detection,,MESSIER-082,GALAXY;STARBURST,hst_11360_82_wfc3_uvis_total_ib6w82,148.9725,69.67388888889,3,55152.79836665,4920,55153.22090284,HAP,0
science,HST,HAP-SVM,WFC3/UVIS,HAP,F225W,UV,MESSIER-082,GALAXY;STARBURST,hst_11360_83_wfc3_uvis_f225w_ib6w83,148.9725,69.67388888889,3,55150.0474522,30,55150.24585654,HAP,0
science,HST,HAP-SVM,WFC3/UVIS,HAP,F336W,OPTICAL,MESSIER-082,GALAXY;STARBURST,hst_11360_83_wfc3_uvis_f336w_ib6w83,148.9725,69.67388888889,3,55150.08298479,30,55150.24832179,HAP,0
science,HST,HAP-SVM,WFC3/UVIS,HAP,F373N,OPTICAL,MESSIER-082,GALAXY;STARBURST,hst_11360_83_wfc3_uvis_f373n_ib6w83,148.9725,69.67388888889,3,55149.9953922,2850,55150.16017358,HAP,0
science,HST,HAP-SVM,WFC3/UVIS,HAP,F673N,OPTICAL,MESSIER-082,GALAXY;STARBURST,hst_11360_83_wfc3_uvis_f673n_ib6w83,148.9725,69.67388888889,3,55150.05836665,2760,55150.25202537,HAP,0
science,HST,HAP-SVM,WFC3/UVIS,HAP,detection,,MESSIER-082,GALAXY;STARBURST,hst_11360_83_wfc3_uvis_total_ib6w83,148.9725,69.67388888889,3,55149.9953922,5670,55150.25202537,HAP,0
science,HST,HAP-SVM,WFC3/IR,HAP,F110W,INFRARED,MESSIER-082-IR-POS-1,GALAXY;STARBURST,hst_11360_r9_wfc3_ir_f110w_ib6wr9,148.9333333333,69.67833333333,3,55197.3787085,1195.385742,55197.62298604,HAP,0
science,HST,HAP-SVM,WFC3/IR,HAP,F160W,INFRARED,MESSIER-082-IR-POS-1,GALAXY;STARBURST,hst_11360_r9_wfc3_ir_f160w_ib6wr9,148.9333333333,69.67833333333,3,55197.37373184,2395.387572,55197.62381933,HAP,0
science,HST,HAP-SVM,WFC3/IR,HAP,detection,,MESSIER-082-IR-POS-1,GALAXY;STARBURST,hst_11360_r9_wfc3_ir_total_ib6wr9,148.9333333333,69.67833333333,3,55197.37373184,3590.773314,55197.62381933,HAP,0
science,HST,HAP-SVM,WFC3/UVIS,HAP,F225W,UV,MESSIER-082-IR-NUC,GALAXY;STARBURST,hst_11360_r9_wfc3_uvis_f225w_ib6wr9,148.9654166667,69.67916666667,3,55197.36531167,1665,55197.55460641,HAP,0
science,HST,HAP-SVM,WFC3/UVIS,HAP,F336W,OPTICAL,MESSIER-082-IR-NUC,GALAXY;STARBURST,hst_11360_r9_wfc3_uvis_f336w_ib6wr9,148.9654166667,69.67916666667,3,55197.35746464,1620,55197.72059018,HAP,0
science,HST,HAP-SVM,WFC3/UVIS,HAP,F547M,OPTICAL,MESSIER-082-IR-NUC,GALAXY;STARBURST,hst_11360_r9_wfc3_uvis_f547m_ib6wr9,148.9654166667,69.67916666667,3,55197.35174686,1070,55197.6517013,HAP,0
science,HST,HAP-SVM,WFC3/UVIS,HAP,detection,,MESSIER-082-IR-NUC,GALAXY;STARBURST,hst_11360_r9_wfc3_uvis_total_ib6wr9,148.9654166667,69.67916666667,3,55197.35174686,4355,55197.72059018,HAP,0
science,HST,HAP-SVM,WFPC2/PC,HAP,F336W,Optical,NGC3034,,hst_11966_08_wfpc2_pc_f336w_ub9u08,149.0305379167,69.68558888889,3,54834.62583816,2100,55200.6138888,HAP,0
science,HST,HAP-SVM,WFPC2/PC,HAP,detection,,NGC3034,,hst_11966_08_wfpc2_pc_total_ub9u08,149.0305379167,69.68558888889,3,54834.62583816,2100,55200.6138888,HAP,0
science,HST,HAP-SVM,WFC3/UVIS,HAP,F280N,UV,MESSIER-082,GALAXY;STARBURST;WIND,hst_13300_01_wfc3_uvis_f280n_icbo01,148.9704291667,69.67443888889,3,56626.42378063,13249,56993.64841428,HAP,0
science,HST,HAP-SVM,WFC3/UVIS,HAP,detection,,MESSIER-082,GALAXY;STARBURST;WIND,hst_13300_01_wfc3_uvis_total_icbo01,148.9704291667,69.67443888889,3,56626.42378063,13249,56993.64841428,HAP,0
science,HST,HAP-SVM,WFC3/UVIS,HAP,F280N,UV,MESSIER-082,GALAXY;STARBURST;WIND,hst_13300_02_wfc3_uvis_f280n_icbo02,148.9704291667,69.67443888889,3,56626.68910507,13249,56993.65614577,HAP,0
science,HST,HAP-SVM,WFC3/UVIS,HAP,detection,,MESSIER-082,GALAXY;STARBURST;WIND,hst_13300_02_wfc3_uvis_total_icbo02,148.9704291667,69.67443888889,3,56626.68910507,13249,56993.65614577,HAP,0
science,HST,HAP-SVM,WFC3/UVIS,HAP,F280N,UV,MESSIER-082,GALAXY;STARBURST;WIND,hst_13300_03_wfc3_uvis_f280n_icbo03,148.9704291667,69.67443888889,3,56628.27683618,13249,56993.92552073,HAP,0
science,HST,HAP-SVM,WFC3/UVIS,HAP,detection,,MESSIER-082,GALAXY;STARBURST;WIND,hst_13300_03_wfc3_uvis_total_icbo03,148.9704291667,69.67443888889,3,56628.27683618,13249,56993.92552073,HAP,0
science,HST,HAP-SVM,WFC3/UVIS,HAP,F280N,UV,MESSIER-082,GALAXY;STARBURST;WIND,hst_13300_04_wfc3_uvis_f280n_icbo04,148.9704291667,69.67443888889,3,56628.54915137,6553,56993.94094899,HAP,0
science,HST,HAP-SVM,WFC3/UVIS,HAP,detection,,MESSIER-082,GALAXY;STARBURST;WIND,hst_13300_04_wfc3_uvis_total_icbo04,148.9704291667,69.67443888889,3,56628.54915137,6553,56993.94094899,HAP,0
science,HST,HAP-SVM,WFC3/UVIS,HAP,F336W,OPTICAL,MESSIER-082,GALAXY;STARBURST;WIND,hst_13300_05_wfc3_uvis_f336w_icbo05,148.9704291667,69.67443888889,3,56626.10761174,2937,56993.61186337,HAP,0
science,HST,HAP-SVM,WFC3/UVIS,HAP,detection,,MESSIER-082,GALAXY;STARBURST;WIND,hst_13300_05_wfc3_uvis_total_icbo05,148.9704291667,69.67443888889,3,56626.10761174,2937,56993.61186337,HAP,0
science,HST,HAP-SVM,ACS/WFC,HAP,F475W,OPTICAL,SN-2014J,STAR;SUPERNOVA TYPE IA,hst_13717_v1_acs_wfc_f475w-pol0v_jcnfv1,148.9255,69.67386111111,3,56967.01716004,390,57332.07195604,HAP,0
science,HST,HAP-SVM,ACS/WFC,HAP,F475W,OPTICAL,SN-2014J,STAR;SUPERNOVA TYPE IA,hst_13717_v1_acs_wfc_f475w-pol120v_jcnfv1,148.9255,69.67386111111,3,56967.02945189,390,57332.13547447,HAP,0
science,HST,HAP-SVM,ACS/WFC,HAP,F475W,OPTICAL,SN-2014J,STAR;SUPERNOVA TYPE IA,hst_13717_v1_acs_wfc_f475w-pol60v_jcnfv1,148.9255,69.67386111111,3,56967.04170856,390,57332.13762731,HAP,0
science,HST,HAP-SVM,ACS/WFC,HAP,F606W,OPTICAL,SN-2014J,STAR;SUPERNOVA TYPE IA,hst_13717_v1_acs_wfc_f606w-pol0v_jcnfv1,148.9255,69.67386111111,3,56967.05430115,80,57332.1394212,HAP,0
science,HST,HAP-SVM,ACS/WFC,HAP,F606W,OPTICAL,SN-2014J,STAR;SUPERNOVA TYPE IA,hst_13717_v1_acs_wfc_f606w-pol120v_jcnfv1,148.9255,69.67386111111,3,56967.08320189,80,57332.37952539,HAP,0
science,HST,HAP-SVM,ACS/WFC,HAP,F606W,OPTICAL,SN-2014J,STAR;SUPERNOVA TYPE IA,hst_13717_v1_acs_wfc_f606w-pol60v_jcnfv1,148.9255,69.67386111111,3,56967.09303967,80,57332.38259254,HAP,0
science,HST,HAP-SVM,ACS/WFC,HAP,F775W,OPTICAL,SN-2014J,STAR;SUPERNOVA TYPE IA,hst_13717_v1_acs_wfc_f775w-pol0v_jcnfv1,148.9255,69.67386111111,3,56967.09963708,60,57332.38415501,HAP,0
science,HST,HAP-SVM,ACS/WFC,HAP,F775W,OPTICAL,SN-2014J,STAR;SUPERNOVA TYPE IA,hst_13717_v1_acs_wfc_f775w-pol120v_jcnfv1,148.9255,69.67386111111,3,56967.10927819,55,57332.38015045,HAP,0
science,HST,HAP-SVM,ACS/WFC,HAP,F775W,OPTICAL,SN-2014J,STAR;SUPERNOVA TYPE IA,hst_13717_v1_acs_wfc_f775w-pol60v_jcnfv1,148.9255,69.67386111111,3,56967.11234523,55,57332.38078698,HAP,0
science,HST,HAP-SVM,ACS/WFC,HAP,F475W,OPTICAL,SN-2014J,STAR;SUPERNOVA TYPE IA,hst_13717_v2_acs_wfc_f475w-pol0v_jcnfv2,148.9255,69.67386111111,3,57106.08076321,1400,57472.56358781,HAP,0
science,HST,HAP-SVM,ACS/WFC,HAP,F475W,OPTICAL,SN-2014J,STAR;SUPERNOVA TYPE IA,hst_13717_v2_acs_wfc_f475w-pol120v_jcnfv2,148.9255,69.67386111111,3,57106.14078618,1400,57472.56831002,HAP,0
science,HST,HAP-SVM,ACS/WFC,HAP,F475W,OPTICAL,SN-2014J,STAR;SUPERNOVA TYPE IA,hst_13717_v2_acs_wfc_f475w-pol60v_jcnfv2,148.9255,69.67386111111,3,57106.16227951,1200,57472.57149292,HAP,0
science,HST,HAP-SVM,ACS/WFC,HAP,F606W,OPTICAL,SN-2014J,STAR;SUPERNOVA TYPE IA,hst_13717_v3_acs_wfc_f606w-pol0v_jcnfv3,148.9255,69.67386111111,3,57108.42892284,180,57474.56331004,HAP,0
science,HST,HAP-SVM,ACS/WFC,HAP,F606W,OPTICAL,SN-2014J,STAR;SUPERNOVA TYPE IA,hst_13717_v3_acs_wfc_f606w-pol120v_jcnfv3,148.9255,69.67386111111,3,57108.46584432,180,57474.59076381,HAP,0
science,HST,HAP-SVM,ACS/WFC,HAP,F606W,OPTICAL,SN-2014J,STAR;SUPERNOVA TYPE IA,hst_13717_v3_acs_wfc_f606w-pol60v_jcnfv3,148.9255,69.67386111111,3,57108.47937432,180,57474.5932754,HAP,0
science,HST,HAP-SVM,ACS/WFC,HAP,F775W,OPTICAL,SN-2014J,STAR;SUPERNOVA TYPE IA,hst_13717_v3_acs_wfc_f775w-pol0v_jcnfv3,148.9255,69.67386111111,3,57108.49336729,60,57474.59564805,HAP,0
science,HST,HAP-SVM,ACS/WFC,HAP,F775W,OPTICAL,SN-2014J,STAR;SUPERNOVA TYPE IA,hst_13717_v3_acs_wfc_f775w-pol120v_jcnfv3,148.9255,69.67386111111,3,57108.53482581,60,57474.59790497,HAP,0
science,HST,HAP-SVM,ACS/WFC,HAP,F775W,OPTICAL,SN-2014J,STAR;SUPERNOVA TYPE IA,hst_13717_v3_acs_wfc_f775w-pol60v_jcnfv3,148.9255,69.67386111111,3,57108.54326321,60,57474.60028925,HAP,0
science,HST,HAP-SVM,ACS/WFC,HAP,F775W,OPTICAL,SN-2014J,STAR;SUPERNOVA TYPE IA,hst_13717_v3_acs_wfc_f775w_jcnfv3,148.9255,69.67386111111,3,57108.55753395,120,57474.63342589,HAP,0
science,HST,HAP-SVM,ACS/WFC,HAP,F475W,OPTICAL,SN-2014J,ISM;DUST LANE,hst_14139_01_acs_wfc_f475w-pol0v_jcye01,148.9255,69.67386111111,3,57338.5308265,4160,57704.86454852,HAP,0
science,HST,HAP-SVM,ACS/WFC,HAP,F775W,OPTICAL,SN-2014J,ISM;DUST LANE,hst_14139_01_acs_wfc_f775w-pol0v_jcye01,148.9255,69.67386111111,3,57338.54536354,400,57704.86454852,HAP,0
science,HST,HAP-SVM,ACS/WFC,HAP,detection,,SN-2014J,ISM;DUST LANE,hst_14139_01_acs_wfc_total_jcye01,148.9255,69.67386111111,3,57338.5308265,4560,57704.86454852,HAP,0
science,HST,HAP-SVM,ACS/WFC,HAP,F475W,OPTICAL,SN-2014J,ISM;DUST LANE,hst_14139_02_acs_wfc_f475w-pol120v_jcye02,148.9255,69.67386111111,3,57338.71076872,4160,57704.93432862,HAP,0
science,HST,HAP-SVM,ACS/WFC,HAP,F775W,OPTICAL,SN-2014J,ISM;DUST LANE,hst_14139_02_acs_wfc_f775w-pol120v_jcye02,148.9255,69.67386111111,3,57338.72530576,400,57704.93432862,HAP,0
science,HST,HAP-SVM,ACS/WFC,HAP,F475W,OPTICAL,SN-2014J,ISM;DUST LANE,hst_14139_03_acs_wfc_f475w-pol60v_jcye03,148.9255,69.67386111111,3,57338.84328021,4160,57705.09337967,HAP,0
science,HST,HAP-SVM,ACS/WFC,HAP,F775W,OPTICAL,SN-2014J,ISM;DUST LANE,hst_14139_03_acs_wfc_f775w-pol60v_jcye03,148.9255,69.67386111111,3,57338.85781724,400,57705.09337967,HAP,0
science,HST,HAP-SVM,ACS/WFC,HAP,detection,,SN-2014J,ISM;DUST LANE,hst_14139_03_acs_wfc_total_jcye03,148.9255,69.67386111111,3,57338.84328021,4560,57705.09337967,HAP,0
science,HST,HAP-SVM,ACS/WFC,HAP,F606W,OPTICAL,SN-2014J,ISM;DUST LANE,hst_14139_04_acs_wfc_f606w-pol0v_jcye04,148.9255,69.67386111111,3,57338.97584984,1244,57705.20737264,HAP,0
science,HST,HAP-SVM,ACS/WFC,HAP,F606W,OPTICAL,SN-2014J,ISM;DUST LANE,hst_14139_04_acs_wfc_f606w-pol120v_jcye04,148.9255,69.67386111111,3,57339.00037539,1244,57705.20766204,HAP,0
science,HST,HAP-SVM,ACS/WFC,HAP,F606W,OPTICAL,SN-2014J,ISM;DUST LANE,hst_14139_04_acs_wfc_f606w-pol60v_jcye04,148.9255,69.67386111111,3,57339.05105798,1244,57705.37271988,HAP,0
science,HST,HAP-SVM,ACS/WFC,HAP,detection,,SN-2014J,ISM;DUST LANE,hst_14139_04_acs_wfc_total_jcye04,148.9255,69.67386111111,3,57338.97584984,3732,57705.37271988,HAP,0
science,HST,HAP-SVM,ACS/WFC,HAP,F475W,OPTICAL,SN-2014J,ISM;DUST LANE,hst_14139_05_acs_wfc_f475w-pol0v_jcye05,148.9255,69.67386111111,3,57486.22319172,4160,57851.58343746,HAP,0
science,HST,HAP-SVM,ACS/WFC,HAP,F775W,OPTICAL,SN-2014J,ISM;DUST LANE,hst_14139_05_acs_wfc_f775w-pol0v_jcye05,148.9255,69.67386111111,3,57486.23772876,400,57851.58488413,HAP,0
science,HST,HAP-SVM,ACS/WFC,HAP,F475W,OPTICAL,SN-2014J,ISM;DUST LANE,hst_14139_06_acs_wfc_f475w-pol120v_jcye06,148.9255,69.67386111111,3,57486.42177987,4160,57851.68513876,HAP,0
science,HST,HAP-SVM,ACS/WFC,HAP,F775W,OPTICAL,SN-2014J,ISM;DUST LANE,hst_14139_06_acs_wfc_f775w-pol120v_jcye06,148.9255,69.67386111111,3,57486.43631691,400,57851.68607632,HAP,0
science,HST,HAP-SVM,ACS/WFC,HAP,F475W,OPTICAL,SN-2014J,ISM;DUST LANE,hst_14139_07_acs_wfc_f475w-pol60v_jcye07,148.9255,69.67386111111,3,57486.62039098,4160,57852.05966437,HAP,0
science,HST,HAP-SVM,ACS/WFC,HAP,F775W,OPTICAL,SN-2014J,ISM;DUST LANE,hst_14139_07_acs_wfc_f775w-pol60v_jcye07,148.9255,69.67386111111,3,57486.63492802,400,57852.0604167,HAP,0
science,HST,HAP-SVM,ACS/WFC,HAP,F606W,OPTICAL,SN-2014J,ISM;DUST LANE,hst_14139_08_acs_wfc_f606w-pol0v_jcye08,148.9255,69.67386111111,3,57486.81897876,1244,57852.06570604,HAP,0
science,HST,HAP-SVM,ACS/WFC,HAP,F606W,OPTICAL,SN-2014J,ISM;DUST LANE,hst_14139_08_acs_wfc_f606w-pol120v_jcye08,148.9255,69.67386111111,3,57486.84350432,1244,57852.06501154,HAP,0
science,HST,HAP-SVM,ACS/WFC,HAP,F606W,OPTICAL,SN-2014J,ISM;DUST LANE,hst_14139_08_acs_wfc_f606w-pol60v_jcye08,148.9255,69.67386111111,3,57486.90137469,1244,57852.06452547,HAP,0
science,HST,HAP-SVM,ACS/WFC,HAP,F475W,OPTICAL,SN-2014J,ISM;DUST LANE,hst_14663_01_acs_wfc_f475w-pol0v_jd8b01,148.9255,69.67386111111,3,57673.11935347,4160,58059.75184018,HAP,0
science,HST,HAP-SVM,ACS/WFC,HAP,F775W,OPTICAL,SN-2014J,ISM;DUST LANE,hst_14663_01_acs_wfc_f775w-pol0v_jd8b01,148.9255,69.67386111111,3,57673.13330051,808,58059.82466419,HAP,0
science,HST,HAP-SVM,ACS/WFC,HAP,F475W,OPTICAL,SN-2014J,ISM;DUST LANE,hst_14663_02_acs_wfc_f475w-pol120v_jd8b02,148.9255,69.67386111111,3,57673.26149495,4160,58059.82841427,HAP,0
science,HST,HAP-SVM,ACS/WFC,HAP,F775W,OPTICAL,SN-2014J,ISM;DUST LANE,hst_14663_02_acs_wfc_f775w-pol120v_jd8b02,148.9255,69.67386111111,3,57673.27544162,808,58059.82542814,HAP,0
science,HST,HAP-SVM,ACS/WFC,HAP,F475W,OPTICAL,SN-2014J,ISM;DUST LANE,hst_14663_03_acs_wfc_f475w-pol60v_jd8b03,148.9255,69.67386111111,3,57673.40010306,4160,58059.82921289,HAP,0
