#The following lines beginning with # are comments. Readable columns names and datatypes are provided as informational comment lines in addition to the database column names.
#If you want to re-upload this table import it as a MAST Result with these header lines unmodified.
#Observation Type, Mission, Provenance Name, Instrument, Project, Filters, Waveband, Target Name, Target Classification, Observation ID, RA, Dec, Calibration Level, Start Time, Exposure Length, Release Date, Proposal Type, Distance (")
#@string, string, string, string, string, string, string, string, string, string, ra, dec, int, float, float, float, string, float
intentType,obs_collection,provenance_name,instrument_name,project,filters,wavelength_region,target_name,target_classification,obs_id,s_ra,s_dec,calib_level,t_min,t_exptime,t_obs_release,proposal_type,distance
science,HST,HAP-SVM,ACS/HRC,HAP,F330W,OPTICAL,M81,GALAXY;NUCLEUS;LINER,hst_9454_54_acs_hrc_f330w_j8ff54,148.8882083333,69.06530555556,3,52736.53724669,300,52736.74472217,HAP,0
science,HST,HAP-SVM,ACS/HRC,HAP,detection,,M81,GALAXY;NUCLEUS;LINER,hst_9454_54_acs_hrc_total_j8ff54,148.8882083333,69.06530555556,3,52736.53238558,600,52736.74472217,HAP,0
science,HST,HAP-SVM,ACS/HRC,HAP,F250W,UV,M81,GALAXY;NUCLEUS;LINER,hst_9454_71_acs_hrc_f250w_j8ff71,148.8882083333,69.06530555556,3,52802.33848752,300,52802.58613414,HAP,0
science,HST,HAP-SVM,ACS/HRC,HAP,F330W,OPTICAL,M81,GALAXY;NUCLEUS;LINER,hst_9454_71_acs_hrc_f330w_j8ff71,148.8882083333,69.06530555556,3,52802.34334864,300,52802.58684022,HAP,0
science,HST,HAP-SVM,ACS/HRC,HAP,detection,,M81,GALAXY;NUCLEUS;LINER,hst_9454_71_acs_hrc_total_j8ff71,148.8882083333,69.06530555556,3,52802.33848752,600,52802.58684022,HAP,0
science,HST,HAP-SVM,ACS/WFC,HAP,F658N,OPTICAL,NGC3031,GALAXY;SPIRAL;NUCLEUS,hst_9788_18_acs_wfc_f658n_j8mx18,148.8882083333,69.06529444444,3,52900.38525992,700,52900.94098367,HAP,0
science,HST,HAP-SVM,ACS/WFC,HAP,F814W,OPTICAL,NGC3031,GALAXY;SPIRAL;NUCLEUS,hst_9788_18_acs_wfc_f814w_j8mx18,148.8882083333,69.06529444444,3,52900.38177622,120,52900.77296289,HAP,0
science,HST,HAP-SVM,ACS/WFC,HAP,detection,,NGC3031,GALAXY;SPIRAL;NUCLEUS,hst_9788_18_acs_wfc_total_j8mx18,148.8882083333,69.06529444444,3,52900.38525992,820,52900.94098367,HAP,0
science,HST,HASP,STIS,HASP,G140L;G230L;G430L;G750L;G750M,UV;OPTICAL;INFRARED,M-81,,hst_hasp_15123_stis_m-81_odk8,148.888221248,69.0652944433751,2,58105.0740046296,19994,58296.6100346,HASP,0
science,HST,HASP,STIS,HASP,G750M,OPTICAL,NGC3031,,hst_hasp_7350_stis_ngc3031_o4qa,148.888333334667,69.0653055560418,2,51205.2933449074,3600,51570.5708332,HASP,0
science,HST,HASP,STIS,HASP,G750M,OPTICAL,NGC3031-NUC,,hst_hasp_7351_stis_ngc3031-nuc_o513,148.889083334,69.0653222213751,2,51373.7419791667,1000,54085.2527777,HASP,0
science,HST,HAP-MVM,ACS/WFC,HAP,F435W,OPTICAL,M81-FIELD-27,GALAXY;SPIRAL,hst_skycell-p2552x17y07_acs_wfc_f435w_all,148.9921666667,68.89001388889,3,53709.26845571,26990,54461.34829864,,0
science,HST,HAP-MVM,ACS/WFC,HAP,F555W,OPTICAL,ANY,UNIDENTIFIED;PARALLEL FIELD,hst_skycell-p2552x17y07_acs_wfc_f555w_all,148.6039925042,69.10140963459,3,55147.26425707,24210,55791.11021988,,0
science,HST,HAP-MVM,ACS/WFC,HAP,F606W,OPTICAL,M81-FIELD-27,EXT-STAR;SUPERNOVA;;GALAXY;SPIRAL,hst_skycell-p2552x17y07_acs_wfc_f606w_all,148.9921666667,68.89001388889,3,52422.35464953,33428,54461.34839123,,0
science,HST,HAP-MVM,ACS/WFC,HAP,F658N,OPTICAL,NGC3031,GALAXY;SPIRAL;NUCLEUS,hst_skycell-p2552x17y07_acs_wfc_f658n_all,148.8882083333,69.06529444444,3,52900.38525992,700,52900.94098367,,0
science,HST,HAP-MVM,ACS/WFC,HAP,F814W,OPTICAL,NGC3031,EXT-STAR;SUPERNOVA;;GALAXY;SPIRAL,hst_skycell-p2552x17y07_acs_wfc_f814w_all,148.8882083333,69.06529444444,3,52422.2698462,32547,54461.74244201,,0
science,HST,HAP-MVM,WFC3/IR,HAP,F110W,INFRARED,NGC3031,GALAXY;SPIRAL,hst_skycell-p2552x17y07_wfc3_ir_f110w_all,148.8882083333,69.06530555556,3,55006.85394814,881.198442,56926.47212965,,0
science,HST,HAP-MVM,WFC3/IR,HAP,F110W,INFRARED,NGC3031,GALAXY;SPIRAL,hst_skycell-p2552x17y07_wfc3_ir_f110w_coarse-all,148.8882083333,69.06530555556,3,55006.85394814,881.198442,56926.47212965,,0
science,HST,HAP-MVM,WFC3/IR,HAP,F153M,INFRARED,M-81,GALAXY;ACCRETION DISK;BLR;LINER;NLR;NUCLEUS,hst_skycell-p2552x17y07_wfc3_ir_f153m_all,148.88822125,69.06529444444,3,58101.41404174,155.330476,58283.6540046,,0
science,HST,HAP-MVM,WFC3/IR,HAP,F153M,INFRARED,M-81,GALAXY;ACCRETION DISK;BLR;LINER;NLR;NUCLEUS,hst_skycell-p2552x17y07_wfc3_ir_f153m_coarse-all,148.88822125,69.06529444444,3,58101.41404174,155.330476,58283.6540046,,0
science,HST,HAP-MVM,WFC3/UVIS,HAP,F218W,UV,M-81,STAR;SUPERNOVA,hst_skycell-p2552x17y07_wfc3_uvis_f218w_all,148.88822125,69.06529444444,3,55921.19555929,7640,58283.65853005,,0
science,HST,HAP-MVM,WFC3/UVIS,HAP,F438W,OPTICAL,M-81,GALAXY;SPIRAL,hst_skycell-p2552x17y07_wfc3_uvis_f438w_all,148.88822125,69.06529444444,3,55006.83861835,1536,58283.65945594,,0
science,HST,HAP-MVM,WFC3/UVIS,HAP,F547M,OPTICAL,M-81,GALAXY;ACCRETION DISK;BLR;LINER;NLR;NUCLEUS,hst_skycell-p2552x17y07_wfc3_uvis_f547m_all,148.88822125,69.06529444444,3,58101.38101269,40,58283.6595601,,0
science,HST,HAP-MVM,WFC3/UVIS,HAP,F814W,OPTICAL,M-81,STAR;SUPERNOVA,hst_skycell-p2552x17y07_wfc3_uvis_f814w_all,148.88822125,69.06529444444,3,55976.87897507,3211,59197.3033102,,0
calibration,HST,CALWF3,WFC3/IR,HST,BLANK,OPTICAL,DARK,,iab501gkq,148.8919165102,69.06292994694,2,55006.8440751968,142.945755,55083.6666666,SM4/WFC3,0
science,HST,CALWF3,WFC3/IR,HST,F110W,INFRARED,NGC3031,GALAXY;SPIRAL,iab501gmq,148.8882083333,69.06530555556,3,55006.8539481481,142.945755,55083.6666666,SM4/WFC3,0
calibration,HST,CALWF3,WFC3/IR,HST,F098M,INFRARED,TUNGSTEN,,iab502gvq,148.8919165102,69.06292994694,2,55006.8806148148,199.230957,55083.6666666,SM4/WFC3,0
calibration,HST,CALWF3,WFC3/IR,HST,F160W,INFRARED,TUNGSTEN,,iab502gwq,148.8919165102,69.06292994694,2,55006.8833229514,127.934845,55083.6666666,SM4/WFC3,0
calibration,HST,CALWF3,WFC3/IR,HST,F105W,INFRARED,TUNGSTEN,,iabc01gyq,148.8919165102,69.06292994694,2,55006.9176863079,72.939018,55083.6666666,SM4/WFC3,0
calibration,HST,CALWF3,WFC3/IR,HST,F160W,INFRARED,TUNGSTEN,,iabc01gzq,148.8919165102,69.06292994694,2,55006.9189133102,24.229715,55083.6666666,SM4/WFC3,0
calibration,HST,CALWF3,WFC3/IR,HST,F128N,INFRARED,TUNGSTEN,,iabc01h0q,148.8919165102,69.06292994694,2,55006.9196307523,799.232788,55083.6666666,SM4/WFC3,0
calibration,HST,CALWF3,WFC3/IR,HST,F153M,INFRARED,TUNGSTEN,,iabc01h2q,148.8919165102,69.06292994694,2,55006.9292373843,199.233307,55083.6666666,SM4/WFC3,0
calibration,HST,CALWF3,WFC3/IR,HST,F139M,INFRARED,TUNGSTEN,,iabc01h4q,148.8919165102,69.06292994694,2,55006.9318529745,224.233826,55083.6666666,SM4/WFC3,0
calibration,HST,CALWF3,WFC3/IR,HST,F127M,OPTICAL,TUNGSTEN,,iabc01h6q,148.8919165102,69.06292994694,2,55006.9407074074,199.233307,55083.6666666,SM4/WFC3,0
calibration,HST,CALWF3,WFC3/IR,HST,F132N,INFRARED,TUNGSTEN,,iabc02h8q,148.8919165102,69.06292994694,2,55006.9479640857,799.232788,55083.6666666,SM4/WFC3,0
calibration,HST,CALWF3,WFC3/IR,HST,F167N,INFRARED,TUNGSTEN,,iabc02h9q,148.8919165102,69.06292994694,2,55006.957547419,699.232483,55083.6666666,SM4/WFC3,0
calibration,HST,CALWF3,WFC3/IR,HST,F164N,INFRARED,TUNGSTEN,,iabc02hbq,148.8919165102,69.06292994694,2,55006.9659503472,799.232788,55083.6666666,SM4/WFC3,0
calibration,HST,CALWF3,WFC3/IR,HST,F098M,INFRARED,TUNGSTEN,,iabc03hdq,148.8919165102,69.06292994694,2,55007.0062859144,99.230637,55083.6666666,SM4/WFC3,0
calibration,HST,CALWF3,WFC3/IR,HST,F110W,INFRARED,TUNGSTEN,,iabc03heq,148.8919165102,69.06292994694,2,55007.0077673958,38.119781,55083.6666666,SM4/WFC3,0
calibration,HST,CALWF3,WFC3/IR,HST,F126N,INFRARED,TUNGSTEN,,iabc03hfq,148.8919165102,69.06292994694,2,55007.0086470255,799.232788,55083.6666666,SM4/WFC3,0
calibration,HST,CALWF3,WFC3/IR,HST,F125W,INFRARED,TUNGSTEN,,iabc03hiq,148.8919165102,69.06292994694,2,55007.0182881597,41.052071,55083.6666666,SM4/WFC3,0
calibration,HST,CALWF3,WFC3/IR,HST,F130N,INFRARED,TUNGSTEN,,iabc03hjq,148.8919165102,69.06292994694,2,55007.019202581,799.232788,55083.6666666,SM4/WFC3,0
calibration,HST,CALWF3,WFC3/IR,HST,F140W,INFRARED,TUNGSTEN,,iabc03hlq,148.8919165102,69.06292994694,2,55007.0288555556,35.187492,55083.6666666,SM4/WFC3,0
calibration,HST,CALWF3,WFC3/IR,HST,BLANK,OPTICAL,DARK,,iabc04hnq,148.8919165102,69.06292994694,2,55007.035012963,43.98436,55083.6666666,SM4/WFC3,0
calibration,HST,CALWF3,WFC3/IR,HST,BLANK,OPTICAL,DARK,,iabc04hoq,148.8919165102,69.06292994694,2,55007.035765162,899.233093,55083.6666666,SM4/WFC3,0
calibration,HST,CALWF3,WFC3/IR,HST,BLANK,OPTICAL,DARK,,iabc04hqq,148.8919165102,69.06292994694,2,55007.0464133102,142.945755,55083.6666666,SM4/WFC3,0
calibration,HST,CALWF3,WFC3/IR,HST,BLANK,OPTICAL,DARK,,iabc04hsq,148.8919165102,69.06292994694,2,55007.0483114583,274.234863,55083.6666666,SM4/WFC3,0
calibration,HST,CALWF3,WFC3/UVIS,HST,F475X,OPTICAL,TUNGSTEN,,iac710gfq,148.8919165102,69.06292994694,2,55006.8216390856,1,55083.6666666,SM4/WFC3,0
calibration,HST,CALWF3,WFC3/UVIS,HST,F475X,OPTICAL,TUNGSTEN,,iac710ggq,148.8919165102,69.06292994694,2,55006.8221831829,200,55083.6666666,SM4/WFC3,0
calibration,HST,CALWF3,WFC3/UVIS,HST,F475X,OPTICAL,TUNGSTEN,,iac710ghq,148.8919165102,69.06292994694,2,55006.8250302083,1,55083.6666666,SM4/WFC3,0
science,HST,CALWF3,WFC3/UVIS,HST,F547M,Optical,M-81,GALAXY;ACCRETION DISK;BLR;LINER;NLR;NUCLEUS,idk804010,148.88822125,69.06529444444,3,58101.3810126968,40,58283.6595601,GO,0
science,HST,CALWF3,WFC3/UVIS,HST,F814W,Optical,M-81,GALAXY;ACCRETION DISK;BLR;LINER;NLR;NUCLEUS,idk804020,148.88822125,69.06529444444,3,58101.3845660069,20,58283.65983794,GO,0
science,HST,CALWF3,WFC3/UVIS,HST,F438W,Optical,M-81,GALAXY;ACCRETION DISK;BLR;LINER;NLR;NUCLEUS,idk804030,148.88822125,69.06529444444,3,58101.3879226852,80,58283.65945594,GO,0
science,HST,CALWF3,WFC3/UVIS,HST,F218W,UV,M-81,GALAXY;ACCRETION DISK;BLR;LINER;NLR;NUCLEUS,idk804040,148.88822125,69.06529444444,3,58101.3919156597,1640,58283.65853005,GO,0
science,HST,CALWF3,WFC3/IR,HST,F153M,INFRARED,M-81,GALAXY;ACCRETION DISK;BLR;LINER;NLR;NUCLEUS,idk804050,148.88822125,69.06529444444,3,58101.4140417477,156,58283.6540046,GO,0
science,HST,CALACS,ACS/HRC,HST,F330W,Optical,NGC3031,GALAXY;SEYFERT,j8ek20010,148.8882083333,69.06530555556,3,52610.3035756597,1140,52701.54635403,SNAP,0
science,HST,CALACS,ACS/HRC,HST,F330W,OPTICAL,NGC3031,GALAXY;SEYFERT,j8ek20cmq,148.8882083333,69.06530555556,3,52610.3178800579,60,52701.54681705,SNAP,0
science,HST,CALACS,ACS/HRC,HST,F250W,UV,M81,GALAXY;NUCLEUS;LINER,j8ff03010,148.8882083333,69.06530555556,3,52491.5854488426,300,52491.74552074,SNAP,0
science,HST,CALACS,ACS/HRC,HST,F330W,Optical,M81,GALAXY;NUCLEUS;LINER,j8ff03020,148.8882083333,69.06530555556,3,52491.5903099537,300,52491.74695594,SNAP,0
science,HST,CALACS,ACS/HRC,HST,F250W,UV,M81,GALAXY;NUCLEUS;LINER,j8ff20010,148.8882083333,69.06530555556,3,52605.9371520486,300,52606.32587958,SNAP,0
science,HST,CALACS,ACS/HRC,HST,F330W,Optical,M81,GALAXY;NUCLEUS;LINER,j8ff20020,148.8882083333,69.06530555556,3,52605.9420131597,300,52606.32646991,SNAP,0
science,HST,CALACS,ACS/HRC,HST,F250W,UV,M81,GALAXY;NUCLEUS;LINER,j8ff37010,148.8882083333,69.06530555556,3,52672.9457987269,300,52673.14366892,SNAP,0
science,HST,CALACS,ACS/HRC,HST,F330W,Optical,M81,GALAXY;NUCLEUS;LINER,j8ff37020,148.8882083333,69.06530555556,3,52672.950659838,300,52673.14405092,SNAP,0
science,HST,CALACS,ACS/HRC,HST,F250W,UV,M81,GALAXY;NUCLEUS;LINER,j8ff54010,148.8882083333,69.06530555556,3,52736.5323855671,300,52736.74395823,SNAP,0
science,HST,CALACS,ACS/HRC,HST,F330W,Optical,M81,GALAXY;NUCLEUS;LINER,j8ff54020,148.8882083333,69.06530555556,3,52736.5372466782,300,52736.74472217,SNAP,0
science,HST,CALACS,ACS/HRC,HST,F250W,UV,M81,GALAXY;NUCLEUS;LINER,j8ff71010,148.8882083333,69.06530555556,3,52802.3384875,300,52802.58613414,SNAP,0
science,HST,CALACS,ACS/HRC,HST,F330W,Optical,M81,GALAXY;NUCLEUS;LINER,j8ff71020,148.8882083333,69.06530555556,3,52802.3433486458,300,52802.58684022,SNAP,0
science,HST,CALACS,ACS/WFC,HST,F658N,OPTICAL,NGC3031,GALAXY;SPIRAL;NUCLEUS,j8mx18010,148.8882083333,69.06529444444,3,52900.385259919,700,52900.94098367,SNAP,0
calibration,HST,CALACS,ACS/WFC,HST,F502N,OPTICAL,BIAS,,j8tldmz9q,149.2131679973,69.08227054262,1,53202.0508433681,0,53202.48721069,CAL/ACS,0
science,HST,CALACS,ACS/WFC,HST,F814W,OPTICAL,M81-TILE11,GALAXY;SPIRAL,j90l06010,148.7958333333,69.08194444444,3,53262.8027652778,1650,53628.08206014,GO,0
science,HST,CALACS,ACS/WFC,HST,F814W,OPTICAL,M81-TILE15,GALAXY;SPIRAL,j90l08010,148.8591666667,69.0325,3,53263.3240963773,1650,53628.50774296,GO,0
science,HST,CALACS,ACS/WFC,HST,F435W,OPTICAL,M81-FIELD-16,GALAXY;SPIRAL,j9el14010,148.8535625,69.04019166667,3,53986.9184159375,1200,54355.56334476,GO,0
science,HST,CALACS,ACS/WFC,HST,F606W,OPTICAL,M81-FIELD-16,GALAXY;SPIRAL,j9el14020,148.8535625,69.04019166667,3,53986.9276636921,1200,54355.24928239,GO,0
science,HST,CALACS,ACS/WFC,HST,F435W,OPTICAL,M81-FIELD-17,GALAXY;SPIRAL,j9el15010,148.9892958333,69.06168333333,3,53815.0783551736,1200,54180.90385414,GO,0
science,HST,CALACS,ACS/WFC,HST,F606W,OPTICAL,M81-FIELD-17,GALAXY;SPIRAL,j9el15020,148.9892958333,69.06168333333,3,53815.0876029282,1200,54180.9187499,GO,0
science,HST,CALACS,ACS/WFC,HST,F435W,OPTICAL,M81-FIELD-17,GALAXY;SPIRAL,j9el28a9q,148.9195567155,69.05075958192,3,53821.1378345255,465,54186.57164344,GO,0
science,HST,CALACS,ACS/WFC,HST,F606W,OPTICAL,M81-FIELD-17,GALAXY;SPIRAL,j9el28aaq,148.9195567155,69.05075958192,3,53821.1455197106,470,54186.57171288,GO,0
science,HST,CALACS,ACS/WFC,HST,F555W,OPTICAL,ANY,UNIDENTIFIED;PARALLEL FIELD,jb6k05010,148.8489919253,69.0769392163,3,55413.5279779745,2000,55778.7249305,GO,0
science,HST,CALACS,ACS/WFC,HST,F555W,OPTICAL,ANY,UNIDENTIFIED;PARALLEL FIELD,jb6k05u1q,148.8489919253,69.0769392163,3,55413.5215083681,421,55778.60396978,GO,0
