target_name,target_classification,s_ra,s_dec,calib_level,t_min,t_exptime
M-80,STELLAR CLUSTER;GLOBULAR CLUSTER,244.2604583333,-22.97511111111,3,56087.82099139,2452.0
M-80,STELLAR CLUSTER;GLOBULAR CLUSTER,244.2604583333,-22.97511111111,3,56088.41144287,1710.0
M-80,STELLAR CLUSTER;GLOBULAR CLUSTER,244.2604583333,-22.97511111111,3,56088.43446361,657.0
M-80,STELLAR CLUSTER;GLOBULAR CLUSTER,244.2604583333,-22.97511111111,3,56088.40868843,85.0
M-80,STELLAR CLUSTER;GLOBULAR CLUSTER,244.2604583333,-22.97511111111,3,56088.41144287,2452.0
M-80,STELLAR CLUSTER;GLOBULAR CLUSTER,244.2604583333,-22.97511111111,3,56088.47787806,1710.0
M-80,STELLAR CLUSTER;GLOBULAR CLUSTER,244.2604583333,-22.97511111111,3,56088.5008988,657.0
M-80,STELLAR CLUSTER;GLOBULAR CLUSTER,244.2604583333,-22.97511111111,3,56088.47512361,85.0
M-80,STELLAR CLUSTER;GLOBULAR CLUSTER,244.2604583333,-22.97511111111,3,56088.47787806,2452.0
NGC6093,STELLAR CLUSTER;GLOBULAR CLUSTER,244.2610991667,-22.97445555556,3,59423.22497994,1154.360001
NGC6093,STELLAR CLUSTER;GLOBULAR CLUSTER,244.2610991667,-22.97445555556,3,59423.22497994,1154.360001
MESSIER-080,STELLAR CLUSTER;GLOBULAR CLUSTER,244.2604166667,-22.975,3,53768.30673389,420.0
MESSIER-080,STELLAR CLUSTER;GLOBULAR CLUSTER,244.2604166667,-22.975,3,53768.30250945,180.0
NGC6093,STELLAR CLUSTER;GLOBULAR CLUSTER,244.2604166667,-22.975,3,53834.50898009,1710.0
NGC6093,STELLAR CLUSTER;GLOBULAR CLUSTER,244.2604166667,-22.975,3,53768.29551871,5634.360001
M-80,STELLAR CLUSTER;GLOBULAR CLUSTER,244.2604583333,-22.97511111111,3,56087.60909324,8550.0
M-80,STELLAR CLUSTER;GLOBULAR CLUSTER,244.2604583333,-22.97511111111,3,56087.63211398,3285.0
M-80,STELLAR CLUSTER;GLOBULAR CLUSTER,244.2604583333,-22.97511111111,3,56087.5764662,425.0
M-80,STELLAR CLUSTER;GLOBULAR CLUSTER,244.2563388013,-22.97614438164,3,56087.6090932523,1710.0
M-80,STELLAR CLUSTER;GLOBULAR CLUSTER,244.2563388013,-22.97614438164,3,56087.5764662037,85.0
M-80,STELLAR CLUSTER;GLOBULAR CLUSTER,244.2553095877,-22.97640251228,3,56087.6321139699,657.0
M-80,STELLAR CLUSTER;GLOBULAR CLUSTER,244.2583944995,-22.97562878194,3,56087.6878432523,1710.0
M-80,STELLAR CLUSTER;GLOBULAR CLUSTER,244.2583944995,-22.97562878194,3,56087.6850888079,85.0
M-80,STELLAR CLUSTER;GLOBULAR CLUSTER,244.2573652938,-22.97588692585,3,56087.7469058218,657.0
M-80,STELLAR CLUSTER;GLOBULAR CLUSTER,244.2604665257,-22.97510905615,3,56087.8209914005,1710.0
M-80,STELLAR CLUSTER;GLOBULAR CLUSTER,244.2604665257,-22.97510905615,3,56087.818236956,85.0
M-80,STELLAR CLUSTER;GLOBULAR CLUSTER,244.2594373279,-22.97536721343,3,56087.8840817477,657.0
M-80,STELLAR CLUSTER;GLOBULAR CLUSTER,244.2625276265,-22.97459204008,3,56088.4114428588,1710.0
M-80,STELLAR CLUSTER;GLOBULAR CLUSTER,244.2645887116,-22.97407499735,3,56088.477878044,1710.0
M80,STELLAR CLUSTER;GLOBULAR CLUSTER,244.2604166667,-22.975,3,53259.9667485301,2480.0
M80,STELLAR CLUSTER;GLOBULAR CLUSTER,244.2604166667,-22.975,3,53260.0312277778,2584.0
M80,STELLAR CLUSTER;GLOBULAR CLUSTER,244.2604166667,-22.975,3,53260.0978596412,20672.0
M80,STELLAR CLUSTER;GLOBULAR CLUSTER,244.2604166667,-22.975,3,53260.1645033565,28747.0
M80,STELLAR CLUSTER;GLOBULAR CLUSTER,244.2604166667,-22.975,3,53268.827987037,13330.0
M80,STELLAR CLUSTER;GLOBULAR CLUSTER,244.2604166667,-22.975,3,53274.827987037,19840.0
M80,STELLAR CLUSTER;GLOBULAR CLUSTER,244.2604166667,-22.975,3,53285.3612952894,2384.0
NGC6093,STELLAR CLUSTER;GLOBULAR CLUSTER,244.2624268536,-22.97753996232,3,53834.5089800926,1710.0
NGC6093,STELLAR CLUSTER;GLOBULAR CLUSTER,244.2624268536,-22.97753996232,3,53834.5810289699,1710.0
NGC6093,STELLAR CLUSTER;GLOBULAR CLUSTER,244.2656569692,-22.97410455535,3,59423.2249799421,1154.360001
NGC6093-CORE,STELLAR CLUSTER;GLOBULAR CLUSTER;NUCLEUS;,244.2507257358,-22.97523855963,3,49630.8217193634,900.0
NGC6093-CORE,STELLAR CLUSTER;GLOBULAR CLUSTER;NUCLEUS;,244.2507257358,-22.97523855963,3,49630.8349138079,300.0
NGC6093-CORE,STELLAR CLUSTER;GLOBULAR CLUSTER;NUCLEUS;,244.2507257358,-22.97523855963,3,49630.8404693634,300.0
NGC6093-CORE,STELLAR CLUSTER;GLOBULAR CLUSTER;NUCLEUS;,244.2507257358,-22.97523855963,3,49630.8786638079,900.0
NGC6093-CORE,STELLAR CLUSTER;GLOBULAR CLUSTER;NUCLEUS;,244.2507257358,-22.97523855963,3,49630.8911638079,900.0
NGC6093-CORE,STELLAR CLUSTER;GLOBULAR CLUSTER;NUCLEUS;,244.2507257358,-22.97523855963,3,49630.9453304745,900.0
NGC6093-CORE,STELLAR CLUSTER;GLOBULAR CLUSTER;NUCLEUS;,244.2507257358,-22.97523855963,3,49630.958524919,300.0
NGC6093-CORE,STELLAR CLUSTER;GLOBULAR CLUSTER;NUCLEUS;,244.2507257358,-22.97523855963,3,49630.9640804745,300.0
NGC6093,STELLAR CLUSTER;GLOBULAR CLUSTER;,244.2696645591,-22.97618837642,3,50178.5356083333,900.0
NGC6093,STELLAR CLUSTER;GLOBULAR CLUSTER;,244.2696645591,-22.97618837642,3,50178.5481083333,900.0
NGC6093,STELLAR CLUSTER;GLOBULAR CLUSTER;,244.2696645591,-22.97618837642,3,50178.5613013542,30.0
NGC6093,STELLAR CLUSTER;GLOBULAR CLUSTER;,244.2696645591,-22.97618837642,3,50178.5974124653,30.0
NGC6093,STELLAR CLUSTER;GLOBULAR CLUSTER;,244.2696645591,-22.97618837642,3,50178.5994972222,600.0
NGC6093,STELLAR CLUSTER;GLOBULAR CLUSTER;,244.2696645591,-22.97618837642,3,50178.608525,600.0
NGC6093,STELLAR CLUSTER;GLOBULAR CLUSTER;,244.2696645591,-22.97618837642,3,50178.6182472222,300.0
NGC6093,STELLAR CLUSTER;GLOBULAR CLUSTER;,244.2696645591,-22.97618837642,3,50178.6238027778,300.0
NGC6093,STELLAR CLUSTER;GLOBULAR CLUSTER;,244.2696645591,-22.97618837642,3,50178.6640791319,23.0
NGC6093,STELLAR CLUSTER;GLOBULAR CLUSTER;,244.2696645591,-22.97618837642,3,50178.6654680208,23.0
NGC6093,STELLAR CLUSTER;GLOBULAR CLUSTER;,244.2696645591,-22.97618837642,3,50178.6668569097,2.0
NGC6093,STELLAR CLUSTER;GLOBULAR CLUSTER;,244.2696645591,-22.97618837642,3,50178.6682457986,2.0
NGC6093,STELLAR CLUSTER;GLOBULAR CLUSTER;,244.269860176,-22.97622331085,3,50178.6717194444,900.0
NGC6093,STELLAR CLUSTER;GLOBULAR CLUSTER;,244.269860176,-22.97622331085,3,50178.6842194444,900.0
NGC6093,STELLAR CLUSTER;GLOBULAR CLUSTER;,244.269860176,-22.97622331085,3,50178.7314416667,600.0
NGC6093,STELLAR CLUSTER;GLOBULAR CLUSTER;,244.269860176,-22.97622331085,3,50178.7404694444,600.0
NGC6093,STELLAR CLUSTER;GLOBULAR CLUSTER;,244.269860176,-22.97622331085,3,50178.7501902431,23.0
NGC6093,STELLAR CLUSTER;GLOBULAR CLUSTER;,244.269860176,-22.97622331085,3,50178.7515791319,23.0
NGC6093,STELLAR CLUSTER;GLOBULAR CLUSTER;,244.269860176,-22.97622331085,3,50178.7536638889,300.0
NGC6093,STELLAR CLUSTER;GLOBULAR CLUSTER;,244.269860176,-22.97622331085,3,50178.7592194444,260.0
NGC6093,"STELLAR CLUSTER, GLOBULAR CLUSTER",244.2512431069,-22.97412918516,3,50689.1827979977,700.0
NGC6093,"STELLAR CLUSTER, GLOBULAR CLUSTER",244.2512431069,-22.97412918516,3,50689.1925202199,700.0
NGC6093,"STELLAR CLUSTER, GLOBULAR CLUSTER",244.2512431069,-22.97412918516,3,50689.2022424421,800.0
NGC6093,"STELLAR CLUSTER, GLOBULAR CLUSTER",244.2512431069,-22.97412918516,3,50689.2466868866,260.0
NGC6093,"STELLAR CLUSTER, GLOBULAR CLUSTER",244.2512431069,-22.97412918516,3,50689.2515479977,260.0
NGC6093,"STELLAR CLUSTER, GLOBULAR CLUSTER",244.2512431069,-22.97412918516,3,50689.2564091088,260.0
NGC6093,"STELLAR CLUSTER, GLOBULAR CLUSTER",244.2512431069,-22.97412918516,3,50689.2619646644,1300.0
NGC6093,"STELLAR CLUSTER, GLOBULAR CLUSTER",244.2512431069,-22.97412918516,3,50689.3133535532,1300.0
NGC6093,"STELLAR CLUSTER, GLOBULAR CLUSTER",244.2512431069,-22.97412918516,3,50689.3300202199,1300.0
NGC6093,"STELLAR CLUSTER, GLOBULAR CLUSTER",244.2512431066,-22.97412918822,3,50696.237659919,700.0
NGC6093,"STELLAR CLUSTER, GLOBULAR CLUSTER",244.2512431066,-22.97412918822,3,50696.2473821412,700.0
NGC6093,"STELLAR CLUSTER, GLOBULAR CLUSTER",244.2512431066,-22.97412918822,3,50696.2571043634,800.0
NGC6093,"STELLAR CLUSTER, GLOBULAR CLUSTER",244.2512431066,-22.97412918822,3,50703.9668265856,700.0
NGC6093,"STELLAR CLUSTER, GLOBULAR CLUSTER",244.2512431066,-22.97412918822,3,50703.9765488079,700.0
NGC6093,"STELLAR CLUSTER, GLOBULAR CLUSTER",244.2512431066,-22.97412918822,3,50703.9862709838,800.0
NGC6093,"STELLAR CLUSTER, GLOBULAR CLUSTER",244.2512431066,-22.97412918822,3,50712.3057154745,700.0
NGC6093,"STELLAR CLUSTER, GLOBULAR CLUSTER",244.2512431066,-22.97412918822,3,50712.3154376968,700.0
NGC6093,"STELLAR CLUSTER, GLOBULAR CLUSTER",244.2512431066,-22.97412918822,3,50712.325159919,800.0
NGC6093,"STELLAR CLUSTER, GLOBULAR CLUSTER",244.2512431066,-22.97412918822,3,50720.2404376157,700.0
NGC6093,"STELLAR CLUSTER, GLOBULAR CLUSTER",244.2512431066,-22.97412918822,3,50720.2501598032,700.0
NGC6093,"STELLAR CLUSTER, GLOBULAR CLUSTER",244.2512431066,-22.97412918822,3,50720.2598820255,800.0
NGC6093,STELLAR CLUSTER;GLOBULAR CLUSTER,244.2509318395,-22.97547427925,3,51716.6765609144,160.0
NGC6093,STELLAR CLUSTER;GLOBULAR CLUSTER,244.2508751594,-22.97550463818,3,51716.6814220255,160.0
NGC6093,STELLAR CLUSTER;GLOBULAR CLUSTER,244.2508185058,-22.9755349836,3,51716.6862831366,160.0
NGC6093,STELLAR CLUSTER;GLOBULAR CLUSTER,244.2507618256,-22.97556534249,3,51716.6911456829,200.0
NGC6093,STELLAR CLUSTER;GLOBULAR CLUSTER,244.2508696007,-22.97542380315,3,51716.6973956829,200.0
NGC6093,STELLAR CLUSTER;GLOBULAR CLUSTER,244.2508129499,-22.97545416702,3,51716.7036456829,200.0
NGC6093,STELLAR CLUSTER;GLOBULAR CLUSTER,244.2507861837,-22.97547959505,3,51716.7453109144,160.0
NGC6093,STELLAR CLUSTER;GLOBULAR CLUSTER,244.2507294984,-22.97550994706,3,51716.7501720255,160.0
NGC6093,STELLAR CLUSTER;GLOBULAR CLUSTER,244.2508201459,-22.97534553965,3,51716.7550345718,200.0
NGC6093,STELLAR CLUSTER;GLOBULAR CLUSTER,244.2507806227,-22.9753987716,3,51716.7612845718,200.0
NGC6093,STELLAR CLUSTER;GLOBULAR CLUSTER,244.2507239374,-22.97542912362,3,51716.7675345718,200.0
NGC6093,STELLAR CLUSTER;GLOBULAR CLUSTER,244.2506672521,-22.97545947561,3,51716.8154512384,200.0
NGC6093,STELLAR CLUSTER;GLOBULAR CLUSTER,244.2605,-22.9751,2,48864.0307626505,200.0
NGC6093,STELLAR CLUSTER;GLOBULAR CLUSTER,244.2605,-22.9751,2,48864.0370126505,200.0
NGC6093,STELLAR CLUSTER;GLOBULAR CLUSTER,244.260597777778,-22.9750813888889,2,49089.6446536227,100.0
NGC6093,STELLAR CLUSTER;GLOBULAR CLUSTER,244.260597777778,-22.9750813888889,2,49089.6495147338,100.0
NGC6093,STELLAR CLUSTER;GLOBULAR CLUSTER,244.260597777778,-22.9750813888889,2,49089.6543773148,1000.0
NGC6093,STELLAR CLUSTER;GLOBULAR CLUSTER,244.260597777778,-22.9750813888889,2,49089.7064606134,2000.0
NGC6093,STELLAR CLUSTER;GLOBULAR CLUSTER,244.260597777778,-22.9750813888889,2,49089.7731273148,2000.0
M-80,STELLAR CLUSTER;GLOBULAR CLUSTER,244.2614984366,-22.97485021066,3,56088.4344636227,657.0
M-80,STELLAR CLUSTER;GLOBULAR CLUSTER,244.2625276265,-22.97459204008,3,56088.4086884259,85.0
TSCO-1860,STAR;CLASSICAL NOVA,244.2616960417,-22.97542916667,3,51334.4554769329,1950.8
TSCO-1860,STAR;CLASSICAL NOVA,244.2616960417,-22.97542916667,3,51334.5122131944,11544.0
M-80,STELLAR CLUSTER;GLOBULAR CLUSTER,244.2635595296,-22.97433318125,3,56088.5008988079,657.0
M-80,STELLAR CLUSTER;GLOBULAR CLUSTER,244.2645887116,-22.97407499735,3,56088.4751236111,85.0
NGC6093-RGB-OFFSET,STAR,244.2630416667,-22.97820875,1,51334.4458480324,1.1
NGC6093-RGB-OFFSET,STAR,244.2630416667,-22.97820875,1,51334.450105787,0.5
NGC6093-RGB-OFFSET,STAR,244.2630416667,-22.97820875,1,51334.4529902431,0.5
MESSIER-080,STELLAR CLUSTER;GLOBULAR CLUSTER,244.2604166667,-22.975,3,53768.2955187153,75.0
MESSIER-080,STELLAR CLUSTER;GLOBULAR CLUSTER,244.2604166667,-22.975,3,53768.302509456,180.0
MESSIER-080,STELLAR CLUSTER;GLOBULAR CLUSTER,244.2604166667,-22.975,3,53768.3067338773,420.0
M80-WFPC2,STELLAR CLUSTER;GLOBULAR CLUSTER,244.2856424815,-22.98078235171,3,54547.6029783565,200.0
M80-WFPC2,STELLAR CLUSTER;GLOBULAR CLUSTER,244.2856424815,-22.98078235171,3,54547.6078394329,700.0
M80-WFPC2,STELLAR CLUSTER;GLOBULAR CLUSTER,244.2858253635,-22.98070847178,3,54547.6196450232,200.0
M80-WFPC2,STELLAR CLUSTER;GLOBULAR CLUSTER,244.2858253635,-22.98070847178,3,54547.6245061343,700.0
M80-WFPC2,STELLAR CLUSTER;GLOBULAR CLUSTER,244.285827601,-22.98092354297,3,54547.7529783565,200.0
M80-WFPC2,STELLAR CLUSTER;GLOBULAR CLUSTER,244.285827601,-22.98092354297,3,54547.7578394329,700.0
M80-WFPC2,STELLAR CLUSTER;GLOBULAR CLUSTER,244.2859997283,-22.98066809927,3,54547.6696450231,200.0
M80-WFPC2,STELLAR CLUSTER;GLOBULAR CLUSTER,244.2859997283,-22.98066809927,3,54547.6745061343,700.0
M80-WFPC2,STELLAR CLUSTER;GLOBULAR CLUSTER,244.2860276066,-22.9808725339,3,54547.8029783565,200.0
M80-WFPC2,STELLAR CLUSTER;GLOBULAR CLUSTER,244.2860276066,-22.9808725339,3,54547.8078394329,700.0
M80-WFPC2,STELLAR CLUSTER;GLOBULAR CLUSTER,244.2862168569,-22.98063996104,3,54547.7363116898,200.0
M80-WFPC2,STELLAR CLUSTER;GLOBULAR CLUSTER,244.2862168569,-22.98063996104,3,54547.7411728009,700.0
M80-WFPC2,STELLAR CLUSTER;GLOBULAR CLUSTER,244.286184627,-22.98073494225,3,54605.5460350347,200.0
M80-WFPC2,STELLAR CLUSTER;GLOBULAR CLUSTER,244.286184627,-22.98073494225,3,54605.5508961458,700.0
M80-WFPC2,STELLAR CLUSTER;GLOBULAR CLUSTER,244.2863863743,-22.98048328335,3,54605.4258961458,200.0
M80-WFPC2,STELLAR CLUSTER;GLOBULAR CLUSTER,244.286386654,-22.98070591891,3,54605.5627017014,200.0
M80-WFPC2,STELLAR CLUSTER;GLOBULAR CLUSTER,244.2863863743,-22.98048328335,3,54605.4307572569,700.0
M80-WFPC2,STELLAR CLUSTER;GLOBULAR CLUSTER,244.286386654,-22.98070591891,3,54605.5675628125,700.0
M80-WFPC2,STELLAR CLUSTER;GLOBULAR CLUSTER,244.2865701288,-22.98070030118,3,54605.6127017014,200.0
M80-WFPC2,STELLAR CLUSTER;GLOBULAR CLUSTER,244.2865701288,-22.98070030118,3,54605.6175628125,700.0
M80-WFPC2,STELLAR CLUSTER;GLOBULAR CLUSTER,244.286601283,-22.98047934777,3,54605.4793683681,200.0
M80-WFPC2,STELLAR CLUSTER;GLOBULAR CLUSTER,244.286601283,-22.98047934777,3,54605.4842294792,700.0
M80-WFPC2,STELLAR CLUSTER;GLOBULAR CLUSTER,244.2867721556,-22.98067127735,3,54605.6293683681,200.0
M80-WFPC2,STELLAR CLUSTER;GLOBULAR CLUSTER,244.2867721556,-22.98067127735,3,54605.6342294792,700.0
M-80,STELLAR CLUSTER;GLOBULAR CLUSTER,244.1696037784,-22.92240330864,3,56088.4786184375,1605.0
M-80,STELLAR CLUSTER;GLOBULAR CLUSTER,244.2604583333,-22.97511111111,3,56088.47861844,1605.0
M-80,STELLAR CLUSTER;GLOBULAR CLUSTER,244.2604583333,-22.97511111111,3,56088.47861844,2144.0
M-80,STELLAR CLUSTER;GLOBULAR CLUSTER,244.2604583333,-22.97511111111,3,56087.60983363,8025.0
M-80,STELLAR CLUSTER;GLOBULAR CLUSTER,244.1675431257,-22.92291911602,3,56088.4121832523,1605.0
M-80,STELLAR CLUSTER;GLOBULAR CLUSTER,244.2604583333,-22.97511111111,3,56088.5011414,539.0
M-80,STELLAR CLUSTER;GLOBULAR CLUSTER,244.2604583333,-22.97511111111,3,56088.41218326,1605.0
M-80,STELLAR CLUSTER;GLOBULAR CLUSTER,244.2604583333,-22.97511111111,3,56088.41218326,2144.0
M-80,STELLAR CLUSTER;GLOBULAR CLUSTER,244.1654824655,-22.92343492088,3,56087.8217317477,1605.0
M-80,STELLAR CLUSTER;GLOBULAR CLUSTER,244.2604583333,-22.97511111111,3,56088.43470622,539.0
M-80,STELLAR CLUSTER;GLOBULAR CLUSTER,244.2604583333,-22.97511111111,3,56087.82173177,1605.0
M-80,STELLAR CLUSTER;GLOBULAR CLUSTER,244.2604583333,-22.97511111111,3,56087.82173177,2144.0
M-80,STELLAR CLUSTER;GLOBULAR CLUSTER,244.1634108596,-22.92395341618,3,56087.6885836458,1605.0
M-80,STELLAR CLUSTER;GLOBULAR CLUSTER,244.2604583333,-22.97511111111,3,56087.88432437,539.0
M-80,STELLAR CLUSTER;GLOBULAR CLUSTER,244.2604583333,-22.97511111111,3,56087.68858363,1605.0
M-80,STELLAR CLUSTER;GLOBULAR CLUSTER,244.2604583333,-22.97511111111,3,56087.68858363,2144.0
M-80,STELLAR CLUSTER;GLOBULAR CLUSTER,244.1613555755,-22.92446778151,3,56087.6098336458,1605.0
M-80,STELLAR CLUSTER;GLOBULAR CLUSTER,244.2604583333,-22.97511111111,3,56087.74714844,539.0
M-80,STELLAR CLUSTER;GLOBULAR CLUSTER,244.2604583333,-22.97511111111,3,56087.60983363,1605.0
M-80,STELLAR CLUSTER;GLOBULAR CLUSTER,244.2604583333,-22.97511111111,3,56087.60983363,2144.0
M-80,STELLAR CLUSTER;GLOBULAR CLUSTER,244.2604583333,-22.97511111111,3,56087.63235696,539.0
UNKNOWN-TARGET-1,GALAXY;HIGH REDSHIFT GALAXY,244.3070085974,-23.04350804622,3,50689.1821122685,300.0
UNKNOWN-TARGET-1,GALAXY;HIGH REDSHIFT GALAXY,244.3070085974,-23.04350804622,3,50689.1876796643,1800.0
UNKNOWN-TARGET-1,GALAXY;HIGH REDSHIFT GALAXY,244.3070085974,-23.04350804622,3,50689.3137907755,300.0
UNKNOWN-TARGET-1,GALAXY;HIGH REDSHIFT GALAXY,244.3070085974,-23.04350804622,3,50689.3193578357,1800.0
UNKNOWN-TARGET-1,GALAXY;HIGH REDSHIFT GALAXY,244.3070085974,-23.04350804622,3,50689.2465915162,300.0
UNKNOWN-TARGET-1,GALAXY;HIGH REDSHIFT GALAXY,244.3070085974,-23.04350804622,3,50689.2521585648,1800.0
UNKNOWN-TARGET-1,GALAXY;HIGH REDSHIFT GALAXY,244.3070086243,-23.04350803072,2,50720.239415625,150.0
UNKNOWN-TARGET-1,GALAXY;HIGH REDSHIFT GALAXY,244.3070086243,-23.04350803072,2,50720.2427374653,600.0
UNKNOWN-TARGET-1,GALAXY;HIGH REDSHIFT GALAXY,244.3070086243,-23.04350803072,2,50703.9661170949,150.0
UNKNOWN-TARGET-1,GALAXY;HIGH REDSHIFT GALAXY,244.3070086243,-23.04350803072,2,50703.9694389236,600.0
UNKNOWN-TARGET-1,GALAXY;HIGH REDSHIFT GALAXY,244.3070086243,-23.04350803072,3,50712.3047745023,300.0
UNKNOWN-TARGET-1,GALAXY;HIGH REDSHIFT GALAXY,244.3070086243,-23.04350803072,3,50712.3103415162,1800.0
UNKNOWN-TARGET-1,GALAXY;HIGH REDSHIFT GALAXY,244.3070086243,-23.04350803072,3,50720.2542189468,400.0
UNKNOWN-TARGET-1,GALAXY;HIGH REDSHIFT GALAXY,244.3070086243,-23.04350803072,3,50703.9809204051,400.0
HI-LATITUDE-FIELD,STAR,244.3058450079,-23.04525063161,2,51716.6942560532,200.0
HI-LATITUDE-FIELD,STAR,244.3057372349,-23.04539220804,2,51716.6889319792,200.0
HI-LATITUDE-FIELD,STAR,244.3058506025,-23.04533146468,2,51716.6802168171,200.0
