target_name,target_classification,s_ra,s_dec,calib_level,t_min,t_exptime
NGC-5236,GALAXY;SPIRAL;STARBURST,204.246562899,-29.87026045858,3,60124.0405954051,2440.0
NGC5236-C1-1,GALAXY;STARBURST,204.254059019,-29.86654055383,3,50949.2452283218,384.0
NGC5236,GALAXY;STARBURST,204.2524828391,-29.865172334,3,50949.31909722,192.0
NGC5236,GALAXY;STARBURST,204.252479461,-29.86517049261,3,50949.32349537,2304.0
NGC5236,GALAXY;STARBURST,204.2524828391,-29.865172334,3,50949.396490706,640.0
NGC5236,GALAXY;STARBURST,204.2524828391,-29.865172334,3,50949.4459375,640.0
NGC5236,GALAXY;STARBURST,204.2524794611,-29.8651704924,3,50949.45552083,1280.0
NGC5236,GALAXY;STARBURST,204.2524828391,-29.865172334,3,50949.5085047454,2304.0
NGC5236,GALAXY;STARBURST,204.2524828391,-29.865172334,3,50949.5384121181,704.0
NGC5236,GALAXY;STARBURST,204.25251025,-29.86530576221,3,50949.58446759,1792.0
NGC5236,GALAXY;STARBURST,204.2525185271,-29.86531029723,3,50949.6075216435,288.0
NGC5236,GALAXY;STARBURST,204.2520995439,-29.86461379866,3,50949.64563657,1792.0
NGC5236,GALAXY;STARBURST,204.2525185271,-29.86531029723,3,50949.66858796,288.0
NGC5236,GALAXY;SPIRAL;STARBURST;NUCLEUS,204.25225,-29.86599166667,3,50935.9965018866,2538.0
NGC5236,GALAXY;SPIRAL;STARBURST;NUCLEUS,204.25225,-29.86599166667,3,50936.0593722569,2721.0
NGC5236,GALAXY;SPIRAL;STARBURST;NUCLEUS,204.25225,-29.86599166667,3,50936.1299507755,2333.0
NGC5236,GALAXY;SPIRAL;STARBURST;NUCLEUS,204.25225,-29.86599166667,3,51317.5106735764,600.0
NGC5236,GALAXY;SPIRAL;STARBURST;NUCLEUS,204.25225,-29.86599166667,3,51317.5191343403,382.0
NGC5236,GALAXY;SPIRAL;STARBURST;NUCLEUS,204.25225,-29.86599166667,2,51317.5269239583,1372.704
M83-NUC,GALAXY;STARBURST;;GALAXY;SPIRAL,204.2536583333,-29.8654,1,51657.5687242245,2.1
M83,GALAXY;STARBURST;SPIRAL,204.2490265037,-29.87348148935,3,51659.7078115741,700.0
M83,GALAXY;STARBURST;SPIRAL,204.2490265037,-29.87348148935,3,51659.7578115741,700.0
M83,GALAXY;STARBURST;SPIRAL,204.2490265037,-29.87348148935,3,51659.7696171296,700.0
M83,GALAXY;STARBURST;SPIRAL,204.2490265037,-29.87348148935,3,51659.8286434375,180.0
M83,GALAXY;STARBURST;SPIRAL,204.2490265037,-29.87348148935,3,51659.8348949074,350.0
M83,GALAXY;STARBURST;SPIRAL,204.2490265037,-29.87348148935,3,51659.8411449074,400.0
M83,GALAXY;STARBURST;SPIRAL,204.2490265037,-29.87348148935,3,51659.8987823264,160.0
M83,GALAXY;STARBURST;SPIRAL,204.2490265037,-29.87348148935,3,51659.9015615741,200.0
M83,GALAXY;STARBURST;SPIRAL,204.2490265037,-29.87348148935,3,51659.9057282407,350.0
M83,GALAXY;STARBURST;SPIRAL,204.2490265037,-29.87348148935,3,51666.5244783218,1100.0
M83,GALAXY;STARBURST;SPIRAL,204.2490265037,-29.87348148935,3,51666.5411449884,1200.0
M83,GALAXY;STARBURST;SPIRAL,204.2490265037,-29.87348148935,2,51666.5883672107,1200.0
M83,GALAXY;STARBURST;SPIRAL,204.2490265037,-29.87348148935,3,51666.6064227662,1200.0
M83,GALAXY;STARBURST;SPIRAL,204.2490265037,-29.87348148935,3,51666.6571172106,1200.0
M83,GALAXY;STARBURST;SPIRAL,204.2490265037,-29.87348148935,3,51666.6751727662,1200.0
M83,GALAXY;STARBURST;SPIRAL,204.2490265037,-29.87348148935,3,51666.727950544,1000.0
M83,GALAXY;STARBURST;SPIRAL,204.2490265037,-29.87348148935,3,51666.7980894329,600.0
M83,GALAXY;STARBURST;SPIRAL,204.2490265037,-29.87348148935,3,51666.8071172107,600.0
NGC5236,GALAXY;SPIRAL;STARBURST;NUCLEUS;,204.253275833333,-29.8662383333333,2,48605.733537419,400.0
NGC5236,GALAXY;SPIRAL;STARBURST;NUCLEUS;,204.253275833333,-29.8662383333333,2,48605.7425651968,600.0
NGC5236,GALAXY;SPIRAL;STARBURST;NUCLEUS;,204.253275833333,-29.8662383333333,2,48605.8008985764,2000.0
NGC5236-NUC,GALAXY;SPIRAL;STARBURST;STAR FOR,204.25125,-29.8677777777778,2,48970.8460428241,403.0
NGC5236-NUC,GALAXY;SPIRAL;STARBURST;STAR FOR,204.25125,-29.8677777777778,2,48970.8578483796,600.0
NGC5236-NUC,GALAXY;SPIRAL;STARBURST;STAR FOR,204.25125,-29.8677777777778,2,48970.9092372685,600.0
NGC5236-NUC,GALAXY;SPIRAL;STARBURST;STAR FOR,204.25125,-29.8677777777778,2,48970.9210428241,600.0
NGC5236-NUC,GALAXY;SPIRAL;STARBURST;STAR FOR,204.25125,-29.8677777777778,2,48970.9793761574,600.0
NGC5236-NUC,GALAXY;SPIRAL;STARBURST;STAR FOR,204.25125,-29.8677777777778,2,48970.991181713,410.0
NGC5236-NUC,GALAXY;SPIRAL;STARBURST;STAR FOR,204.25125,-29.8677777777778,2,48971.0488206018,600.0
NGC5236-NUC,GALAXY;SPIRAL;STARBURST;STAR FOR,204.25125,-29.8677777777778,2,48971.0606261574,600.0
NGC5236-C1-4,GALAXY;STARBURST,204.2540572784,-29.86376179483,3,50949.310263044,384.0
NGC5236-C1-2,GALAXY;STARBURST,204.2508926451,-29.86654071904,3,50949.2518287,384.0
MQ1,ISM;EMISSION LINE NEBULA;JET;KNOT;LOBE;SHOCK FRONT,204.2546625,-29.86445277778,3,57574.0891654282,884.0
MQ1,ISM;EMISSION LINE NEBULA;JET;KNOT;LOBE;SHOCK FRONT,204.2546625,-29.86445277778,3,57574.1004154282,884.0
MQ1,ISM;EMISSION LINE NEBULA;JET;KNOT;LOBE;SHOCK FRONT,204.2546625,-29.86445277778,3,57574.1432165509,1372.0
MQ1,ISM;EMISSION LINE NEBULA;JET;KNOT;LOBE;SHOCK FRONT,204.2546625,-29.86445277778,3,57574.1610172801,1372.0
MQ1,ISM;EMISSION LINE NEBULA;JET;KNOT;LOBE;SHOCK FRONT,204.2546625,-29.86445277778,3,57574.2094895023,1412.0
MQ1,ISM;EMISSION LINE NEBULA;JET;KNOT;LOBE;SHOCK FRONT,204.2546625,-29.86445277778,3,57574.2268506134,1412.0
MQ1,ISM;EMISSION LINE NEBULA;JET;KNOT;LOBE;SHOCK FRONT,204.2546625,-29.86445277778,3,57574.2757628472,1412.0
MQ1,ISM;EMISSION LINE NEBULA;JET;KNOT;LOBE;SHOCK FRONT,204.2546625,-29.86445277778,3,57574.2931239583,1412.0
M83-OBJECT-1,STELLAR CLUSTER;KNOT;STAR FORMIN,204.25190875,-29.86516111111,2,58228.6950631944,84.0
M83-OBJECT-1,STELLAR CLUSTER;KNOT;STAR FORMIN,204.25190875,-29.86516111111,1,55414.0845723727,802.0
M83-OBJECT-1,STELLAR CLUSTER;KNOT;STAR FORMIN,204.25190875,-29.86516111111,2,55414.0945592245,84.0
M83-OBJECT-2,STELLAR CLUSTER;KNOT;STAR FORMIN,204.2521170833,-29.86700555556,2,55414.2197444097,49.0
M83-OBJECT-2,STELLAR CLUSTER;KNOT;STAR FORMIN,204.2521170833,-29.86700555556,2,58228.7802368866,49.0
M83-KNOTS,GALAXY;STARBURST,204.2518708333,-29.8651,2,51657.6065016204,2506.0
M83-KNOTS,GALAXY;STARBURST,204.2518708333,-29.8651,3,51667.4605293982,1560.0
M83-KNOTS,GALAXY;STARBURST,204.2518708333,-29.8651,3,51667.4810731134,960.0
M83-CLUSTER-3,EXT-CLUSTER;DISK;EMISSION LINE N,204.2517375,-29.86662222222,2,57965.3975572107,17.0
NGC-5236,GALAXY;STARBURST,204.2519166667,-29.86516111111,2,60177.1195868866,8.0
NGC-5236,GALAXY;STARBURST,204.2519166667,-29.86516111111,3,60177.1235554051,4776.768
M83-OBJECT-1,STELLAR CLUSTER;KNOT;STAR FORMING REGION;YOUNG ASSOCIATION,204.25190875,-29.86516111111,3,55414.0997547801,4092.8
M83-OBJECT-1,STELLAR CLUSTER;KNOT;STAR FORMING REGION;YOUNG ASSOCIATION,204.25190875,-29.86516111111,3,58228.7011498843,1240.032
M83-OBJECT-1,STELLAR CLUSTER;KNOT;STAR FORMING REGION;YOUNG ASSOCIATION,204.25190875,-29.86516111111,3,58228.7632217245,916.032
M83-CLUSTER-4,EXT-CLUSTER;DISK;EMISSION LINE N,204.2514333333,-29.86620555556,2,57958.1075916667,15.0
M83-OBJECT-2,STELLAR CLUSTER;KNOT;STAR FORMING REGION;YOUNG ASSOCIATION,204.2521170833,-29.86700555556,3,55414.2241295949,2284.096
M83-OBJECT-2,STELLAR CLUSTER;KNOT;STAR FORMING REGION;YOUNG ASSOCIATION,204.2521170833,-29.86700555556,3,58228.7850735764,380.064
M83-OBJECT-2,STELLAR CLUSTER;KNOT;STAR FORMING REGION;YOUNG ASSOCIATION,204.2521170833,-29.86700555556,3,58228.8366357986,420.064
NGC5236-C1-3,GALAXY;STARBURST,204.2508923552,-29.86376276911,3,50949.2587121181,384.0
M83-CLUSTER-3,EXT-CLUSTER;DISK;EMISSION LINE NEBULA;HALO;STAR FORMING REGION;WIND,204.2517375,-29.86662222222,3,57965.4014564468,400.064
M83-CLUSTER-3,EXT-CLUSTER;DISK;EMISSION LINE NEBULA;HALO;STAR FORMING REGION;WIND,204.2517375,-29.86662222222,3,57965.4122664699,1304.032
M83-CLUSTER-4,EXT-CLUSTER;DISK;EMISSION LINE NEBULA;HALO;STAR FORMING REGION;WIND,204.2514333333,-29.86620555556,3,57958.1114445949,500.032
M83-CLUSTER-4,EXT-CLUSTER;DISK;EMISSION LINE NEBULA;HALO;STAR FORMING REGION;WIND,204.2514333333,-29.86620555556,3,57958.1234123843,1208.0
NGC5236-5,GALAXY;SPIRAL;NUCLEUS;STAR FORMING REGION;,204.2516666667,-29.86663888889,2,49900.3394231134,240.0
NGC5236-5,GALAXY;SPIRAL;NUCLEUS;STAR FORMING REGION;,204.2516666667,-29.86663888889,2,49900.3451285069,659.9937744141
SPYBAL,GALAXY;SPIRAL;NUCLEUS;STAR FORMI,204.2516666667,-29.86663888889,2,49900.4580229514,4.800000190735
NGC5236-5,GALAXY;SPIRAL;NUCLEUS;STAR FORMI,204.2516666667,-29.86663888889,2,49900.4586045486,2393.599853516
NGC5236-6,GALAXY;SPIRAL;NUCLEUS;STAR FORMING REGION;,204.2511901685,-29.86477908144,1,49900.259521794,132.0
MQ1-OFFSET,STAR;SUPERGIANT O,204.253225,-29.86313333333,1,57574.0783095255,240.1
SPYBAL,GALAXY;SPIRAL;NUCLEUS;,204.252625,-29.8675,2,49900.5250368403,4.800000190735
NGC5236-3A,GALAXY;SPIRAL;NUCLEUS;,204.252625,-29.8675,2,49900.5257804745,1196.799926758
NGC5236-3A,GALAXY;SPIRAL;NUCLEUS;,204.252625,-29.8675,2,49900.5417526968,1795.200073242
NGC5236-3A,GALAXY;SPIRAL;NUCLEUS;,204.252625,-29.8675,2,49900.3250469907,899.9813232422
NGC5236-6,GALAXY;SPIRAL;NUCLEUS;STAR FORMING REGION;,204.2508575371,-29.86438604335,1,49900.2124383912,33.0
MESSIER-083-POS2,GALAXY;SPIRAL,204.2652911673,-29.84379341595,3,55272.8411700579,800.0
MESSIER-083-POS2,GALAXY;SPIRAL,204.27,-29.82111111111,3,55272.84117006,800.0
MESSIER-083-POS2,GALAXY;SPIRAL,204.27,-29.82111111111,3,55272.75310265,5160.0
NGC5236-6,GALAXY;SPIRAL;NUCLEUS;STAR FORMI,204.250826,-29.8650485602949,1,,
NGC5236-6,GALAXY;SPIRAL;NUCLEUS;STAR FORMI,204.250826,-29.8650485602949,1,,
SPYBAL,GALAXY;SPIRAL;NUCLEUS;STAR FORMI,204.2507083333,-29.86469444444,2,49900.3976265394,4.800000190735
NGC5236-6,GALAXY;SPIRAL;NUCLEUS;STAR FORMING REGION;,204.2507083333,-29.86469444444,2,49900.3981878819,1795.200073242
NGC5236-6,GALAXY;SPIRAL;NUCLEUS;STAR FORMING REGION;,204.2507083333,-29.86469444444,2,49900.2795620023,720.0
NGC5236-6,GALAXY;SPIRAL;NUCLEUS;STAR FORMING REGION;,204.2508341218,-29.86464984044,1,49900.2704245023,99.0
M83-CLUSTER-5,EXT-CLUSTER;DISK;EMISSION LINE N,204.25045,-29.86425,2,57891.4818948727,25.0
M83-CLUSTER-5,EXT-CLUSTER;DISK;EMISSION LINE NEBULA;HALO;STAR FORMING REGION;WIND,204.25045,-29.86425,3,57891.4859789699,1600.0
M83-CLUSTER-5,EXT-CLUSTER;DISK;EMISSION LINE NEBULA;HALO;STAR FORMING REGION;WIND,204.25045,-29.86425,3,57891.5111412037,3072.384
NGC5236-C1-1,GALAXY;STARBURST,204.2603977496,-29.85581362513,3,50949.2519660532,384.0
M83-F5,GALAXY;SPIRAL ARM;STAR FORMING REGION,204.22125,-29.860675,3,56130.3657841435,1389.0
M83-F5,GALAXY;SPIRAL ARM;STAR FORMING REGION,204.22125,-29.860675,3,56130.3727170949,1809.0
M83-F5,GALAXY;SPIRAL ARM;STAR FORMING REGION,204.22125,-29.860675,3,56130.3811660069,1809.0
M83-F5,GALAXY;SPIRAL ARM;STAR FORMING REGION,204.22125,-29.860675,3,56130.3897541319,2589.0
M83-F5,GALAXY;SPIRAL ARM;STAR FORMING REGION,204.22125,-29.860675,3,56173.0731110764,2982.0
M83-F5,GALAXY;SPIRAL ARM;STAR FORMING REGION,204.22125,-29.860675,3,56173.1246970255,2682.0
M83-F5,GALAXY;SPIRAL ARM;STAR FORMING REGION,204.22125,-29.860675,3,56173.1365140857,2262.0
M83-F5,GALAXY;SPIRAL ARM;STAR FORMING REGION,204.22125,-29.860675,3,56173.12469702,2682.0
M83-F5,GALAXY;SPIRAL ARM;STAR FORMING REGION,204.22125,-29.860675,3,56130.3727171,1809.0
M83-F5,GALAXY;SPIRAL ARM;STAR FORMING REGION,204.22125,-29.860675,3,56130.36578414,1389.0
M83-F5,GALAXY;SPIRAL ARM;STAR FORMING REGION,204.22125,-29.860675,3,56173.07311109,7926.0
M83-F5,GALAXY;SPIRAL ARM;STAR FORMING REGION,204.22125,-29.860675,3,56173.07311109,2982.0
M83-F5,GALAXY;SPIRAL ARM;STAR FORMING REGION,204.22125,-29.860675,3,56173.13651406,2262.0
M83-F5,GALAXY;SPIRAL ARM;STAR FORMING REGION,204.22125,-29.860675,3,56130.36578414,7596.0
M83-F5,GALAXY;SPIRAL ARM;STAR FORMING REGION,204.22125,-29.860675,3,56130.38116599,1809.0
M83-F5,GALAXY;SPIRAL ARM;STAR FORMING REGION,204.22125,-29.860675,3,56130.38975414,2589.0
M83-F5,GALAXY;SPIRAL ARM;STAR FORMING REGION,204.22125,-29.860675,3,56173.3241353356,2109.0
M83-F5,GALAXY;SPIRAL ARM;STAR FORMING REGION,204.22125,-29.860675,3,56173.3326075579,534.0
M83-F5,GALAXY;SPIRAL ARM;STAR FORMING REGION,204.22125,-29.860675,3,56173.33260755,533.807649
M83-F5,GALAXY;SPIRAL ARM;STAR FORMING REGION,204.22125,-29.860675,3,56173.32413533,2642.622162
M83-F5,GALAXY;SPIRAL ARM;STAR FORMING REGION,204.22125,-29.860675,3,56173.32413533,2108.814513
NGC5236-C1-1,GALAXY;STARBURST,204.2484383441,-29.87184970881,3,50949.3102645486,444.0
M83-CLUSTER-2,EXT-CLUSTER;DISK;EMISSION LINE N,204.2576791667,-29.87038333333,2,57901.4192211806,60.0
M83-CLUSTER-2,EXT-CLUSTER;DISK;EMISSION LINE NEBULA;HALO;STAR FORMING REGION;WIND,204.2576791667,-29.87038333333,3,57901.424115625,2120.032
M83-CLUSTER-2,EXT-CLUSTER;DISK;EMISSION LINE NEBULA;HALO;STAR FORMING REGION;WIND,204.2576791667,-29.87038333333,3,57901.4827615741,5652.448
NGC5236-C1-1,GALAXY;STARBURST,204.2635630739,-29.85583201188,3,50949.2452299421,384.0
NGC5236-POS1,GALAXY;SPIRAL,204.2503753856,-29.8273772566,3,53214.7701255787,430.0
NGC5236-POS1,GALAXY;SPIRAL,204.2504166667,-29.82736111111,3,53214.7927878125,680.0
NGC5236-POS1,GALAXY;SPIRAL,204.2504166667,-29.82736111111,3,53214.8545700231,680.0
NGC5236-C1-1,GALAXY;STARBURST,204.2452704932,-29.87184907379,3,50949.2587128819,384.0
NGC5236-C1-1,GALAXY;STARBURST,204.2603957874,-29.8530540688,3,50949.2587136574,384.0
NGC5236-POS1,GALAXY;SPIRAL,204.2504166667,-29.82736111111,3,53214.7927878,680.0
NGC5236-POS1,GALAXY;SPIRAL,204.2504166667,-29.82736111111,3,53214.77012558,430.0
NGC5236-POS1,GALAXY;SPIRAL,204.2504166667,-29.82736111111,3,53214.77012558,1790.0
NGC5236-POS1,GALAXY;SPIRAL,204.2504166667,-29.82736111111,3,53214.85457002,680.0
M83-F3,GALAXY;SPIRAL;STAR FORMING REGION;STARBURST,204.2783333333,-29.89886111111,3,55069.31354426,4532.156864
NGC-5236,GALAXY;SPIRAL;STARBURST,204.2512170948,-29.86532697435,3,59963.64294936,2340.0
M83-F3,GALAXY;SPIRAL;STAR FORMING REGION;STARBURST,204.2783333333,-29.89886111111,3,55069.03801167,10832.955318
MESSIER-083,GALAXY;SPIRAL;STAR FORMING REGION;STARBURST,204.2684583333,-29.85777777778,3,55069.32148389,1797.694701
MESSIER-083,GALAXY;SPIRAL;STAR FORMING REGION;STARBURST,204.2684583333,-29.85777777778,3,55068.82733484,2700.0
MESSIER-083,GALAXY;SPIRAL;STAR FORMING REGION;STARBURST,204.2684583333,-29.85777777778,3,55069.11484632,10640.0
MESSIER-083,GALAXY;SPIRAL;STAR FORMING REGION;STARBURST,204.2684583333,-29.85777777778,3,55069.16014744,14412.0
MESSIER-083,GALAXY;SPIRAL;STAR FORMING REGION;STARBURST,204.2684583333,-29.85777777778,3,55068.72571447,8690.0
MESSIER-083,GALAXY;SPIRAL;STAR FORMING REGION;STARBURST,204.2684583333,-29.85777777778,3,55063.10233353,10898.0
MESSIER-083,GALAXY;SPIRAL;STAR FORMING REGION;STARBURST,204.2684583333,-29.85777777778,3,55069.19363114,8311.0
MESSIER-083,GALAXY;SPIRAL;STAR FORMING REGION;STARBURST,204.2684583333,-29.85777777778,3,55063.05766909,2665.0
MESSIER-083,GALAXY;SPIRAL;STAR FORMING REGION;STARBURST,204.2684583333,-29.85777777778,3,55068.97287278,1197.693786
M83-NUC,GALAXY;SPIRAL,204.25324,-29.86629,3,52513.91989373,960.0
ANY,UNIDENTIFIED;ACCRETION DISK;X-RAY EMITTER,204.33375,-29.89611111111,3,53791.79774093,1996.0
M83-NUC,GALAXY;SPIRAL,204.25324,-29.86629,3,52514.05407188,640.0
M83-NUC,GALAXY;SPIRAL,204.25324,-29.86629,3,52514.04122485,640.0
