target_name,target_classification,s_ra,s_dec,calib_level,t_min,t_exptime
SN-2014J,ISM;DUST LANE,148.9255,69.67386111111,3,57338.5308265046,4160.0
SN-2014J,ISM;DUST LANE,148.9255,69.67386111111,3,57338.5453635417,400.0
SN-2014J,ISM;DUST LANE,148.9255,69.67386111111,3,57338.7107687153,4160.0
SN-2014J,ISM;DUST LANE,148.9255,69.67386111111,3,57338.7253057523,400.0
SN-2014J,ISM;DUST LANE,148.9255,69.67386111111,3,57338.8432802083,4160.0
SN-2014J,ISM;DUST LANE,148.9255,69.67386111111,3,57338.8578172454,400.0
SN-2014J,ISM;DUST LANE,148.9255,69.67386111111,3,57338.9758498495,1244.0
SN-2014J,ISM;DUST LANE,148.9255,69.67386111111,3,57339.0003753819,1244.0
SN-2014J,ISM;DUST LANE,148.9255,69.67386111111,3,57339.0510579861,1244.0
SN-2014J,ISM;DUST LANE,148.9255,69.67386111111,3,57486.2231917014,4160.0
SN-2014J,ISM;DUST LANE,148.9255,69.67386111111,3,57486.2377287384,400.0
SN-2014J,ISM;DUST LANE,148.9255,69.67386111111,3,57486.4217798611,4160.0
SN-2014J,ISM;DUST LANE,148.9255,69.67386111111,3,57486.4363168982,400.0
SN-2014J,ISM;DUST LANE,148.9255,69.67386111111,3,57486.6203909722,4160.0
SN-2014J,ISM;DUST LANE,148.9255,69.67386111111,3,57486.6349280093,400.0
SN-2014J,ISM;DUST LANE,148.9255,69.67386111111,3,57486.8189787384,1244.0
SN-2014J,ISM;DUST LANE,148.9255,69.67386111111,3,57486.8435043171,1244.0
SN-2014J,ISM;DUST LANE,148.9255,69.67386111111,3,57486.9013746875,1244.0
SN-2014J,ISM;DUST LANE,148.9255,69.67386111111,3,57673.1193534722,4160.0
SN-2014J,ISM;DUST LANE,148.9255,69.67386111111,3,57673.1333004977,808.0
SN-2014J,ISM;DUST LANE,148.9255,69.67386111111,3,57673.2614949421,4160.0
SN-2014J,ISM;DUST LANE,148.9255,69.67386111111,3,57673.2754416319,808.0
SN-2014J,ISM;DUST LANE,148.9255,69.67386111111,3,57673.400103044,4160.0
SN-2014J,ISM;DUST LANE,148.9255,69.67386111111,3,57673.4140527431,808.0
SN-2014J,ISM;DUST LANE,148.9255,69.67386111111,3,57675.0742493866,1080.0
SN-2014J,ISM;DUST LANE,148.9255,69.67386111111,3,57675.1155690162,1080.0
SN-2014J,ISM;DUST LANE,148.9255,69.67386111111,3,57675.1339716088,1080.0
SN-2014J,ISM;DUST LANE,148.9255,69.67386111111,3,57871.2664569792,4160.0
SN-2014J,ISM;DUST LANE,148.9255,69.67386111111,3,57871.2804036227,808.0
