target_name,target_classification,s_ra,s_dec,calib_level,t_min,t_exptime
NGC3031,GALAXY;SPIRAL,148.8903362094,69.06551556519,3,54147.33890046,1151.813964
NGC3031,GALAXY;SPIRAL,148.8903362094,69.06551556519,3,54147.34136574,1343.875976
NGC3031,GALAXY;SPIRAL;LINER;SEYFERT,148.8883333333,69.06530555556,1,51204.5552425579,20.1
NGC3031,GALAXY;SPIRAL;LINER;SEYFERT,148.8883333333,69.06530555556,1,51205.2660414005,20.1
NGC3031-NUC,GALAXY;SPIRAL;LINER;NUCLEUS,148.8890833333,69.06532222222,1,51373.7109983796,4.1
HI-LATITUDE-FIELD,STAR,148.8893280522,69.06532542144,2,51373.9110902431,200.0
HI-LATITUDE-FIELD,STAR,148.8893280522,69.06532542144,2,51373.9139143171,200.0
M-81,GALAXY;ACCRETION DISK;BLR;LINER;NLR;NUCLEUS,148.88822125,69.06529444444,3,58113.4086860764,838.0
M-81,GALAXY;ACCRETION DISK;BLR;LINER;NLR;NUCLEUS,148.8883825449,69.06538944091,3,58113.4200172107,838.0
M-81,GALAXY;ACCRETION DISK;BLR;LINER;NLR;NUCLEUS,148.8885438412,69.06548443723,3,58113.4302716435,838.0
M-81,GALAXY;ACCRETION DISK;BLR;LINER;NLR;NUCLEUS,148.88822125,69.06529444444,3,58113.4672508912,1066.0
M-81,GALAXY;ACCRETION DISK;BLR;LINER;NLR;NUCLEUS,148.8883825449,69.06538944091,3,58113.4801445949,1066.0
M-81,GALAXY;ACCRETION DISK;BLR;LINER;NLR;NUCLEUS,148.8885438412,69.06548443723,3,58113.4930379282,1066.0
M-81,GALAXY;ACCRETION DISK;BLR;LINER;NLR;NUCLEUS,148.88822125,69.06529444444,3,58113.5334545949,1066.0
M-81,GALAXY;ACCRETION DISK;BLR;LINER;NLR;NUCLEUS,148.8883825449,69.06538944091,3,58113.5463482986,1066.0
M-81,GALAXY;ACCRETION DISK;BLR;LINER;NLR;NUCLEUS,148.8885438412,69.06548443723,3,58113.5592416319,1066.0
M-81,GALAXY;ACCRETION DISK;BLR;LINER;NLR;NUCLEUS,148.88822125,69.06529444444,1,58113.4030960648,20.1
M-81,GALAXY;ACCRETION DISK;BLR;LINER;NLR;NUCLEUS,148.88822125,69.06529444444,3,58107.5066482292,838.0
M-81,GALAXY;ACCRETION DISK;BLR;LINER;NLR;NUCLEUS,148.8883825449,69.06538944091,3,58107.5181297106,838.0
M-81,GALAXY;ACCRETION DISK;BLR;LINER;NLR;NUCLEUS,148.8885438412,69.06548443723,3,58107.5283845255,838.0
M-81,GALAXY;ACCRETION DISK;BLR;LINER;NLR;NUCLEUS,148.88822125,69.06529444444,3,58107.5435348727,1035.0
M-81,GALAXY;ACCRETION DISK;BLR;LINER;NLR;NUCLEUS,148.8883825449,69.06538944091,3,58107.5571459838,1035.0
M-81,GALAXY;ACCRETION DISK;BLR;LINER;NLR;NUCLEUS,148.8885438412,69.06548443723,3,58107.5696808218,1035.0
M-81,GALAXY;ACCRETION DISK;BLR;LINER;NLR;NUCLEUS,148.88822125,69.06529444444,1,58107.5010582176,20.1
M-81,GALAXY;ACCRETION DISK;BLR;LINER;NLR;NUCLEUS,148.88822125,69.06529444444,3,58105.0740093403,475.0
M-81,GALAXY;ACCRETION DISK;BLR;LINER;NLR;NUCLEUS,148.8882615736,69.06531819357,3,58105.0803170949,475.0
M-81,GALAXY;ACCRETION DISK;BLR;LINER;NLR;NUCLEUS,148.8883018973,69.06534194269,3,58105.0866248843,475.0
M-81,GALAXY;ACCRETION DISK;BLR;LINER;NLR;NUCLEUS,148.888342221,69.06536569181,3,58105.0929326736,475.0
M-81,GALAXY;ACCRETION DISK;BLR;LINER;NLR;NUCLEUS,148.8883825449,69.06538944091,3,58105.0992408218,475.0
M-81,GALAXY;ACCRETION DISK;BLR;LINER;NLR;NUCLEUS,148.88822125,69.06529444444,3,58105.1084537847,368.0
M-81,GALAXY;ACCRETION DISK;BLR;LINER;NLR;NUCLEUS,148.8882615736,69.06531819357,3,58105.1399930208,368.0
M-81,GALAXY;ACCRETION DISK;BLR;LINER;NLR;NUCLEUS,148.8883018973,69.06534194269,3,58105.1450623032,368.0
M-81,GALAXY;ACCRETION DISK;BLR;LINER;NLR;NUCLEUS,148.888342221,69.06536569181,3,58105.1501319097,368.0
M-81,GALAXY;ACCRETION DISK;BLR;LINER;NLR;NUCLEUS,148.8883825449,69.06538944091,3,58105.1552011921,368.0
M-81,GALAXY;ACCRETION DISK;BLR;LINER;NLR;NUCLEUS,148.88822125,69.06529444444,3,58105.1623426736,125.0
M-81,GALAXY;ACCRETION DISK;BLR;LINER;NLR;NUCLEUS,148.8882615736,69.06531819357,3,58105.1645993403,125.0
M-81,GALAXY;ACCRETION DISK;BLR;LINER;NLR;NUCLEUS,148.8883018973,69.06534194269,3,58105.1668563657,125.0
M-81,GALAXY;ACCRETION DISK;BLR;LINER;NLR;NUCLEUS,148.888342221,69.06536569181,3,58105.1691133912,125.0
M-81,GALAXY;ACCRETION DISK;BLR;LINER;NLR;NUCLEUS,148.8883825449,69.06538944091,3,58105.1713704514,125.0
M-81,GALAXY;ACCRETION DISK;BLR;LINER;NLR;NUCLEUS,148.88822125,69.06529444444,1,58105.0625515394,20.1
NGC3031,GALAXY;SPIRAL;SEYFERT;,148.8756665985,69.0720385764,3,49798.6370015046,100.0
NGC3031,GALAXY;SPIRAL;SEYFERT;,148.8756665985,69.0720385764,3,49798.639084838,100.0
NGC3031,GALAXY;SPIRAL;SEYFERT;,148.8756665985,69.0720385764,3,49798.6411681713,100.0
NGC3031,GALAXY;SPIRAL;SEYFERT;,148.8756665985,69.0720385764,3,49798.6432515046,100.0
NGC3031-NUC,GALAXY;SPIRAL;NUCLEUS;,148.888156944444,69.0652755555556,2,48443.0877015046,160.0
NGC3031-NUC,GALAXY;SPIRAL;NUCLEUS;,148.888156944444,69.0652755555556,2,48443.0932570602,160.0
NGC3031-NUC,GALAXY;SPIRAL;NUCLEUS;,148.888156944444,69.0652755555556,2,48443.0988126157,50.0
NGC3031-NUC,GALAXY;SPIRAL;NUCLEUS;,148.888156944444,69.0652755555556,2,48443.1036737269,200.0
NGC3031-NUC,GALAXY;SPIRAL;NUCLEUS;,148.888156944444,69.0652755555556,2,48443.1113126157,200.0
NGC3031,GALAXY;SPIRAL;LINER;NUCLEUS;,148.88797,69.0654177777778,2,48418.2578416667,1800.0
NGC3031,GALAXY;SPIRAL;LINER;NUCLEUS;,148.88797,69.0654177777778,2,48418.3252027778,350.0
NGC3031,GALAXY;SPIRAL;LINER;NUCLEUS;,148.88797,69.0654177777778,2,48418.3342305556,900.0
NGC3031,GALAXY;SPIRAL;LINER;NUCLEUS;,148.88797,69.0654177777778,2,48418.3918694444,900.0
NGC3031-OFFSET-STARS-FIELD,GALAXY;SPIRAL;LINER;;CALIBRATION,148.886431666667,69.0668105555555,2,48418.4696457986,30.0
M81,GALAXY;SPIRAL;NUCLEUS;,148.8879702238,69.06541785036,2,48389.299765706,1195.875
M81,GALAXY;SPIRAL;NUCLEUS;,148.8879702238,69.06541785036,2,48389.3541175579,1195.875
M81,GALAXY;SPIRAL;NUCLEUS;,148.8879702238,69.06541785036,2,48392.2519069097,1195.875
NGC3031,GALAXY;SPIRAL;,148.8883229503,69.06533083422,2,50083.5059527431,2996.25
NGC3031,GALAXY;SPIRAL;LINER;NUCLEUS;,148.8890679167,69.0653225,1,49091.5173460995,2.1
NGC3031,GALAXY;SPIRAL;LINER;NUCLEUS;,148.8890679167,69.0653225,1,49082.5417697917,12.5
NGC3031,GALAXY;ELLIPTICAL;LINER,148.8881143676,69.06529690274,1,50420.9558357986,27.0
M81-FIELD-17,GALAXY;SPIRAL,148.9892958333,69.06168333333,3,53815.07835517,1200.0
M81-FIELD-17,GALAXY;SPIRAL,148.9892958333,69.06168333333,3,53815.08760295,1200.0
NGC3031,GALAXY;SPIRAL;LINER;SEYFERT,148.8881654103,69.06546846935,3,51204.7448947569,3600.0
NGC3031,GALAXY;SPIRAL;LINER;SEYFERT,148.8884453701,69.06519685938,3,51205.4185984606,3600.0
NGC3031,GALAXY;SPIRAL;LINER;SEYFERT,148.8880536393,69.06557690469,3,51204.8320706829,1600.0
NGC3031,GALAXY;SPIRAL;LINER;SEYFERT,148.8883333333,69.06530555556,3,51204.5666077199,3600.0
NGC3031,GALAXY;SPIRAL;LINER;SEYFERT,148.8883333333,69.06530555556,3,51205.2933554745,3600.0
NGC3031,GALAXY;SPIRAL;LINER;SEYFERT,148.8883333333,69.06530555556,3,51204.5630547454,4.0
NGC3031,GALAXY;SPIRAL;LINER;SEYFERT,148.8883333333,69.06530555556,3,51205.2898021643,4.0
NGC3031,GALAXY;SPIRAL;LINER;SEYFERT,148.8882774488,69.06535977329,3,51204.6132514236,3600.0
NGC3031,GALAXY;SPIRAL;LINER;SEYFERT,148.8882212953,69.06541425166,3,51204.678158831,3600.0
NGC3031,GALAXY;SPIRAL;LINER;SEYFERT,148.888109525,69.06552268703,3,51204.7884829051,3600.0
NGC3031,GALAXY;SPIRAL;LINER;SEYFERT,148.8885571372,69.0650884238,3,51205.5088299421,3600.0
NGC3031,GALAXY;SPIRAL;LINER;SEYFERT,148.8883892175,69.06525133781,3,51205.3541658565,3600.0
NGC3031,GALAXY;SPIRAL;LINER;SEYFERT,148.8886130203,69.06503420598,3,51205.5524180903,1600.0
NGC3031,GALAXY;SPIRAL;LINER;SEYFERT,148.8885012538,69.0651426416,3,51205.4652421644,3600.0
NGC3031,GALAXY;SPIRAL;LINER;SEYFERT,148.8883333333,69.06530555556,1,51204.561721794,10.0
NGC3031,GALAXY;SPIRAL;LINER;SEYFERT,148.8883333333,69.06530555556,1,51205.2884695602,10.0
M81-FIELD-17,GALAXY;SPIRAL,148.9892958333,69.06168333333,3,53815.07835517,2400.0
NGC3031-NUC,EXT-MEDIUM;HI CLOUD;HIGH VELOCIT,148.8873661775,69.0654707913423,1,,
NGC3031-NUC,EXT-MEDIUM;HI CLOUD;HIGH VELOCITY CLOUD;IGM;;GALAXY;INTERACTING GALAXY;NUCLEUS;SEYFERT;SPIRAL;TIDAL TAIL,148.8882916667,69.06530833333,1,50083.6755375,0.0
NGC3031-NUC,EXT-MEDIUM;HI CLOUD;HIGH VELOCITY CLOUD;IGM;;GALAXY;INTERACTING GALAXY;NUCLEUS;SEYFERT;SPIRAL;TIDAL TAIL,148.8882916667,69.06530833333,2,50083.6858152778,14660.81347656
NGC3031,GALAXY;SPIRAL;LINER;NUCLEUS;,148.8888480284,69.0653228084,1,49091.5697748032,37.5
NGC3031,GALAXY;ELLIPTICAL;LINER,148.8890679167,69.0653225,2,50421.0601245023,999.9899902344
NGC3031,GALAXY;ELLIPTICAL;LINER,148.8890679167,69.0653225,2,50421.0761417824,399.9937744141
NGC3031,GALAXY;ELLIPTICAL;LINER,148.8890679167,69.0653225,2,50421.0848905903,369.990020752
NGC3031,GALAXY;SPIRAL;LINER;NUCLEUS;,148.8890679167,69.0653225,2,49091.6343927083,1499.985
NGC3031,GALAXY;SPIRAL;LINER;NUCLEUS;,148.8890679167,69.0653225,2,49091.7009783218,1499.985
NGC3031,GALAXY;SPIRAL;LINER;NUCLEUS;,148.8890679167,69.0653225,2,49091.77055,1999.98
NGC3031,GALAXY;ELLIPTICAL;LINER,148.8890679167,69.0653225,2,50420.9905216088,2000.0
NGC3031,GALAXY;ELLIPTICAL;LINER,148.8890679167,69.0653225,2,50421.0190234954,240.0
NGC3031,GALAXY;ELLIPTICAL;LINER,148.8887845317,69.06540960391,1,50420.972306794,250.0
NGC3031-NUC,GALAXY;SPIRAL;LINER;NUCLEUS,148.8888502609,69.06531917338,3,51373.8237176736,600.0
NGC3031-NUC,GALAXY;SPIRAL;LINER;NUCLEUS,148.8888502609,69.06531917338,3,51373.8330002315,610.0
NGC3031,GALAXY;SPIRAL;LINER;NUCLEUS;,148.8890679167,69.0653225,2,49082.6684324074,1500.0
NGC3031,GALAXY;SPIRAL;LINER;NUCLEUS;,148.8890679167,69.0653225,2,49082.7345986111,1500.0
NGC3031-NUC,GALAXY;SPIRAL;LINER;NUCLEUS,148.8889279517,69.06532018969,3,51373.8096668981,1100.0
NGC3031,GALAXY;SPIRAL;LINER;NUCLEUS;,148.8890363418,69.06539230488,1,49082.5498719907,160.0
NGC3031,GALAXY;SPIRAL;LINER;NUCLEUS;,148.8890328334,69.06540006097,1,49082.6021290162,250.0
NGC3031-NUC,GALAXY;SPIRAL;LINER;NUCLEUS,148.8890056425,69.06532120597,3,51373.754875081,1000.0
NGC3031-NUC,GALAXY;SPIRAL;LINER;NUCLEUS,148.8890833333,69.06532222222,1,51373.7163791319,3.5
NGC3031-NUC,GALAXY;SPIRAL;LINER;NUCLEUS,148.8890833333,69.06532222222,3,51373.741981713,1000.0
NGC3031-NUC,GALAXY;SPIRAL;LINER;NUCLEUS,148.8891610241,69.06532323843,3,51373.768231713,1000.0
NGC3031,GALAXY;ELLIPTICAL;LINER,148.8887426481,69.06573857392,1,50420.9622478009,108.0
NGC3031-NUC,GALAXY;SPIRAL;LINER;NUCLEUS,148.8892387149,69.06532425461,3,51373.8789143171,1000.0
NGC3031-NUC,GALAXY;SPIRAL;LINER;NUCLEUS,148.8893164057,69.06532527074,3,51373.8918080208,1050.0
NGC3031-NUC,GALAXY;SPIRAL;SEYFERT;,148.8897501418,69.0649772349,1,49798.2407893866,9.0
NGC3031-NUC,GALAXY;SPIRAL;SEYFERT;,148.8897501418,69.0649772349,1,49798.6711018866,9.0
M81-TILE10,GALAXY;SPIRAL,148.9325,69.10055555556,3,53262.72251084,1650.0
M81-TILE10,GALAXY;SPIRAL,148.9325,69.10055555556,3,53262.72251084,1650.0
NGC3031-POS4,GALAXY;SPIRAL;SEYFERT;,148.8903255371,69.06529893094,2,49798.7405341782,1800.0
NGC3031-NUC,GALAXY;SPIRAL;SEYFERT;,148.8904166667,69.06522222222,2,49798.8531863079,3669.975097656
NGC3031-POS6,GALAXY;SPIRAL;SEYFERT;,148.8902663859,69.06519942951,2,49798.7978952894,1800.0
NGC3031-POS2,GALAXY;SPIRAL;SEYFERT;,148.890371102,69.06526057659,2,49798.4742253819,650.0
NGC3031-POS2,GALAXY;SPIRAL;SEYFERT;,148.890371102,69.06526057659,2,49798.4851973032,4619.992675781
NGC3031-POS2,GALAXY;SPIRAL;SEYFERT;,148.890371102,69.06526057659,2,49798.5473037847,2649.982421875
NGC3031-NUC,GALAXY;SPIRAL;SEYFERT;,148.8904166667,69.06522222222,2,49798.3351297801,1809.956298828
NGC3031-NUC,GALAXY;SPIRAL;SEYFERT;,148.8905365158,69.06518059341,1,49798.8284508102,187.0
NGC3031-POS5,GALAXY;SPIRAL;SEYFERT;,148.8905669477,69.06524501481,2,49798.7692146991,1800.0
NGC3031-NUC,GALAXY;SPIRAL;SEYFERT;,148.890417,69.065222,1,49798.2875021991,1320.0
NGC3031-NUC,GALAXY;SPIRAL;SEYFERT;,148.8905112095,69.06522269979,1,49798.7051410069,1500.0
NGC3031-POS1,GALAXY;SPIRAL;SEYFERT;,148.8904622312,69.06518386785,2,49798.3641213773,4379.939941406
NGC3031-POS1,GALAXY;SPIRAL;SEYFERT;,148.8904622312,69.06518386785,2,49798.4231373032,3539.921142578
NGC3031-POS3,GALAXY;SPIRAL;SEYFERT;,148.8905077956,69.06514551346,2,49798.5871195949,1530.0
NGC3031-POS3,GALAXY;SPIRAL;SEYFERT;,148.8905077956,69.06514551346,2,49798.6094228009,630.0
NGC3031-NUC,GALAXY;SPIRAL;SEYFERT;,148.8908124273,69.065224221,1,49798.2705691782,125.0
NGC3031-NUC,GALAXY;SPIRAL;SEYFERT;,148.8908124273,69.065224221,1,49798.6882081018,125.0
M81-TILE14,GALAXY;SPIRAL,148.9975,69.05138888889,3,53263.25425825,1650.0
M81-TILE14,GALAXY;SPIRAL,148.9975,69.05138888889,3,53263.25425825,1650.0
NGC3031-NUC,GALAXY;SPIRAL;SEYFERT;,148.8914187121,69.06499076974,1,49798.2471773958,48.0
NGC3031-NUC,GALAXY;SPIRAL;SEYFERT;,148.8914187121,69.06499076974,1,49798.6774898958,48.0
M81-TILE10,GALAXY;SPIRAL,148.9325,69.10055555556,3,53262.7225108449,1650.0
M81-TILE14,GALAXY;SPIRAL,148.9975,69.05138888889,3,53263.2542582523,1650.0
NGC3031,GALAXY;SPIRAL,148.8882083333,69.06530555556,3,55006.8386183681,300.0
NGC3031,GALAXY;SPIRAL,148.8882083333,69.06530555556,3,55006.8570439005,300.0
ANY,UNIDENTIFIED;PARALLEL FIELD,148.9887041239,69.0829536589,3,55306.2237163542,2000.0
ANY,UNIDENTIFIED;PARALLEL FIELD,148.9887041239,69.0829536589,3,55306.2172467593,421.0
ANY,UNIDENTIFIED;PARALLEL FIELD,148.9887041239,69.0829536589,3,55306.21724675,2421.0
ANY,UNIDENTIFIED;PARALLEL FIELD,148.9887041239,69.0829536589,3,55306.21724675,2421.0
M81-FIELD-13,GALAXY;SPIRAL,148.9287791667,69.10988611111,3,53816.21264924,450.0
M81-FIELD-13,GALAXY;SPIRAL,148.9287791667,69.10988611111,3,53816.20571628,400.0
M81-FIELD-13,GALAXY;SPIRAL,148.9287791667,69.10988611111,3,53816.20571628,850.0
M81-FIELD-12,GALAXY;SPIRAL,148.7930458333,69.08839444444,3,53820.9176260069,1200.0
M81-FIELD-12,GALAXY;SPIRAL,148.7930458333,69.08839444444,3,53820.9268722222,1200.0
M81-FIELD-12,GALAXY;SPIRAL,148.7930458333,69.08839444444,3,53820.91762602,1200.0
M81-FIELD-12,GALAXY;SPIRAL,148.7930458333,69.08839444444,3,53820.92687222,1200.0
M81-FIELD-12,GALAXY;SPIRAL,148.7930458333,69.08839444444,3,53820.91762602,2400.0
M81-FIELD-22,GALAXY;SPIRAL,148.9319660191,69.07890596801,3,53713.0578327199,500.0
M81-FIELD-22,GALAXY;SPIRAL,148.9319660191,69.07890596801,3,53713.0654716088,500.0
M81-FIELD-13,GALAXY;SPIRAL,148.9287791667,69.10988611111,3,53711.20449719,1200.0
M81-FIELD-13,GALAXY;SPIRAL,148.9287791667,69.10988611111,3,53711.19524978,1200.0
M81-FIELD-13,GALAXY;SPIRAL,148.9287791667,69.10988611111,3,53711.19524978,2400.0
M81-FIELD-13,GALAXY;SPIRAL,148.9287791667,69.10988611111,3,53711.1952497685,1200.0
M81-FIELD-13,GALAXY;SPIRAL,148.9287791667,69.10988611111,3,53711.2044971875,1200.0
M81-FIELD-22,GALAXY;SPIRAL,148.9340450243,69.07929123941,3,53713.0765827199,500.0
M81-FIELD-22,GALAXY;SPIRAL,148.9340450243,69.07929123941,3,53713.0842216088,500.0
